Year,Series,Lurralde historikoa,Eskualdea,Udalerria,Units,GeoCode,Value
2020,Edateko ura duten etxebizitzen proportzioa,,Añana (eskualdea),,Porcentaje,Añana (eskualdea),99.5
2022,Edateko ura duten etxebizitzen proportzioa,,Añana (eskualdea),,Porcentaje,Añana (eskualdea),99.6
2015,Edateko ura duten etxebizitzen proportzioa,,Añana (eskualdea),,Porcentaje,Añana (eskualdea),99.6
2021,Edateko ura duten etxebizitzen proportzioa,,Añana (eskualdea),,Porcentaje,Añana (eskualdea),99.6
2013,Edateko ura duten etxebizitzen proportzioa,,Añana (eskualdea),,Porcentaje,Añana (eskualdea),99.6
2016,Edateko ura duten etxebizitzen proportzioa,,Añana (eskualdea),,Porcentaje,Añana (eskualdea),99.6
2010,Edateko ura duten etxebizitzen proportzioa,,Añana (eskualdea),,Porcentaje,Añana (eskualdea),99.3
2023,Edateko ura duten etxebizitzen proportzioa,,Añana (eskualdea),,Porcentaje,Añana (eskualdea),99.6
2019,Edateko ura duten etxebizitzen proportzioa,,Añana (eskualdea),,Porcentaje,Añana (eskualdea),99.5
2018,Edateko ura duten etxebizitzen proportzioa,,Añana (eskualdea),,Porcentaje,Añana (eskualdea),99.5
2020,Edateko ura duten etxebizitzen proportzioa,,Arabako Errioxa / Rioja Alavesa,,Porcentaje,Arabako Errioxa / Rioja Alavesa,99.8
2014,Edateko ura duten etxebizitzen proportzioa,,Arabako Errioxa / Rioja Alavesa,,Porcentaje,Arabako Errioxa / Rioja Alavesa,99.8
2013,Edateko ura duten etxebizitzen proportzioa,,Arabako Errioxa / Rioja Alavesa,,Porcentaje,Arabako Errioxa / Rioja Alavesa,99.8
2023,Edateko ura duten etxebizitzen proportzioa,,Arabako Errioxa / Rioja Alavesa,,Porcentaje,Arabako Errioxa / Rioja Alavesa,99.9
2019,Edateko ura duten etxebizitzen proportzioa,,Arabako Errioxa / Rioja Alavesa,,Porcentaje,Arabako Errioxa / Rioja Alavesa,99.9
2015,Edateko ura duten etxebizitzen proportzioa,,Arabako Errioxa / Rioja Alavesa,,Porcentaje,Arabako Errioxa / Rioja Alavesa,99.9
2010,Edateko ura duten etxebizitzen proportzioa,,Arabako Errioxa / Rioja Alavesa,,Porcentaje,Arabako Errioxa / Rioja Alavesa,99.9
2021,Edateko ura duten etxebizitzen proportzioa,,Arabako Errioxa / Rioja Alavesa,,Porcentaje,Arabako Errioxa / Rioja Alavesa,99.9
2018,Edateko ura duten etxebizitzen proportzioa,,Arabako Errioxa / Rioja Alavesa,,Porcentaje,Arabako Errioxa / Rioja Alavesa,99.9
2016,Edateko ura duten etxebizitzen proportzioa,,Arabako Errioxa / Rioja Alavesa,,Porcentaje,Arabako Errioxa / Rioja Alavesa,99.9
2022,Edateko ura duten etxebizitzen proportzioa,,Arabako Errioxa / Rioja Alavesa,,Porcentaje,Arabako Errioxa / Rioja Alavesa,99.9
2023,Edateko ura duten etxebizitzen proportzioa,,Arabako Kantaurialdea / Cantábrica Alavesa,,Porcentaje,Arabako Kantaurialdea / Cantábrica Alavesa,99.9
2016,Edateko ura duten etxebizitzen proportzioa,,Arabako Kantaurialdea / Cantábrica Alavesa,,Porcentaje,Arabako Kantaurialdea / Cantábrica Alavesa,99.9
2021,Edateko ura duten etxebizitzen proportzioa,,Arabako Kantaurialdea / Cantábrica Alavesa,,Porcentaje,Arabako Kantaurialdea / Cantábrica Alavesa,99.9
2014,Edateko ura duten etxebizitzen proportzioa,,Arabako Kantaurialdea / Cantábrica Alavesa,,Porcentaje,Arabako Kantaurialdea / Cantábrica Alavesa,99.9
2015,Edateko ura duten etxebizitzen proportzioa,,Arabako Kantaurialdea / Cantábrica Alavesa,,Porcentaje,Arabako Kantaurialdea / Cantábrica Alavesa,99.9
2022,Edateko ura duten etxebizitzen proportzioa,,Arabako Kantaurialdea / Cantábrica Alavesa,,Porcentaje,Arabako Kantaurialdea / Cantábrica Alavesa,99.9
2018,Edateko ura duten etxebizitzen proportzioa,,Arabako Kantaurialdea / Cantábrica Alavesa,,Porcentaje,Arabako Kantaurialdea / Cantábrica Alavesa,99.9
2019,Edateko ura duten etxebizitzen proportzioa,,Arabako Kantaurialdea / Cantábrica Alavesa,,Porcentaje,Arabako Kantaurialdea / Cantábrica Alavesa,99.9
2010,Edateko ura duten etxebizitzen proportzioa,,Arabako Kantaurialdea / Cantábrica Alavesa,,Porcentaje,Arabako Kantaurialdea / Cantábrica Alavesa,99.8
2020,Edateko ura duten etxebizitzen proportzioa,,Arabako Kantaurialdea / Cantábrica Alavesa,,Porcentaje,Arabako Kantaurialdea / Cantábrica Alavesa,99.9
2013,Edateko ura duten etxebizitzen proportzioa,,Arabako Kantaurialdea / Cantábrica Alavesa,,Porcentaje,Arabako Kantaurialdea / Cantábrica Alavesa,99.9
2013,Edateko ura duten etxebizitzen proportzioa,,Arabako Lautada / Llanada Alavesa,,Porcentaje,Arabako Lautada / Llanada Alavesa,100.0
2016,Edateko ura duten etxebizitzen proportzioa,,Arabako Lautada / Llanada Alavesa,,Porcentaje,Arabako Lautada / Llanada Alavesa,100.0
2023,Edateko ura duten etxebizitzen proportzioa,,Arabako Lautada / Llanada Alavesa,,Porcentaje,Arabako Lautada / Llanada Alavesa,100.0
2021,Edateko ura duten etxebizitzen proportzioa,,Arabako Lautada / Llanada Alavesa,,Porcentaje,Arabako Lautada / Llanada Alavesa,100.0
2018,Edateko ura duten etxebizitzen proportzioa,,Arabako Lautada / Llanada Alavesa,,Porcentaje,Arabako Lautada / Llanada Alavesa,100.0
2022,Edateko ura duten etxebizitzen proportzioa,,Arabako Lautada / Llanada Alavesa,,Porcentaje,Arabako Lautada / Llanada Alavesa,100.0
2010,Edateko ura duten etxebizitzen proportzioa,,Arabako Lautada / Llanada Alavesa,,Porcentaje,Arabako Lautada / Llanada Alavesa,100.0
2015,Edateko ura duten etxebizitzen proportzioa,,Arabako Lautada / Llanada Alavesa,,Porcentaje,Arabako Lautada / Llanada Alavesa,100.0
2020,Edateko ura duten etxebizitzen proportzioa,,Arabako Lautada / Llanada Alavesa,,Porcentaje,Arabako Lautada / Llanada Alavesa,100.0
2014,Edateko ura duten etxebizitzen proportzioa,,Arabako Lautada / Llanada Alavesa,,Porcentaje,Arabako Lautada / Llanada Alavesa,100.0
2019,Edateko ura duten etxebizitzen proportzioa,,Arabako Lautada / Llanada Alavesa,,Porcentaje,Arabako Lautada / Llanada Alavesa,100.0
2016,Edateko ura duten etxebizitzen proportzioa,,Arabako Mendialdea / Montaña Alavesa,,Porcentaje,Arabako Mendialdea / Montaña Alavesa,100.0
2020,Edateko ura duten etxebizitzen proportzioa,,Arabako Mendialdea / Montaña Alavesa,,Porcentaje,Arabako Mendialdea / Montaña Alavesa,100.0
2013,Edateko ura duten etxebizitzen proportzioa,,Arabako Mendialdea / Montaña Alavesa,,Porcentaje,Arabako Mendialdea / Montaña Alavesa,100.0
2022,Edateko ura duten etxebizitzen proportzioa,,Arabako Mendialdea / Montaña Alavesa,,Porcentaje,Arabako Mendialdea / Montaña Alavesa,100.0
2021,Edateko ura duten etxebizitzen proportzioa,,Arabako Mendialdea / Montaña Alavesa,,Porcentaje,Arabako Mendialdea / Montaña Alavesa,100.0
2010,Edateko ura duten etxebizitzen proportzioa,,Arabako Mendialdea / Montaña Alavesa,,Porcentaje,Arabako Mendialdea / Montaña Alavesa,100.0
2019,Edateko ura duten etxebizitzen proportzioa,,Arabako Mendialdea / Montaña Alavesa,,Porcentaje,Arabako Mendialdea / Montaña Alavesa,100.0
2014,Edateko ura duten etxebizitzen proportzioa,,Arabako Mendialdea / Montaña Alavesa,,Porcentaje,Arabako Mendialdea / Montaña Alavesa,100.0
2018,Edateko ura duten etxebizitzen proportzioa,,Arabako Mendialdea / Montaña Alavesa,,Porcentaje,Arabako Mendialdea / Montaña Alavesa,100.0
2023,Edateko ura duten etxebizitzen proportzioa,,Arabako Mendialdea / Montaña Alavesa,,Porcentaje,Arabako Mendialdea / Montaña Alavesa,100.0
2015,Edateko ura duten etxebizitzen proportzioa,,Arabako Mendialdea / Montaña Alavesa,,Porcentaje,Arabako Mendialdea / Montaña Alavesa,100.0
2023,Edateko ura duten etxebizitzen proportzioa,,Arratia Nerbioi / Arratia-Nervión,,Porcentaje,Arratia Nerbioi / Arratia-Nervión,99.7
2016,Edateko ura duten etxebizitzen proportzioa,,Arratia Nerbioi / Arratia-Nervión,,Porcentaje,Arratia Nerbioi / Arratia-Nervión,99.6
2018,Edateko ura duten etxebizitzen proportzioa,,Arratia Nerbioi / Arratia-Nervión,,Porcentaje,Arratia Nerbioi / Arratia-Nervión,99.6
2013,Edateko ura duten etxebizitzen proportzioa,,Arratia Nerbioi / Arratia-Nervión,,Porcentaje,Arratia Nerbioi / Arratia-Nervión,99.6
2010,Edateko ura duten etxebizitzen proportzioa,,Arratia Nerbioi / Arratia-Nervión,,Porcentaje,Arratia Nerbioi / Arratia-Nervión,99.6
2014,Edateko ura duten etxebizitzen proportzioa,,Arratia Nerbioi / Arratia-Nervión,,Porcentaje,Arratia Nerbioi / Arratia-Nervión,99.6
2022,Edateko ura duten etxebizitzen proportzioa,,Arratia Nerbioi / Arratia-Nervión,,Porcentaje,Arratia Nerbioi / Arratia-Nervión,99.6
2021,Edateko ura duten etxebizitzen proportzioa,,Arratia Nerbioi / Arratia-Nervión,,Porcentaje,Arratia Nerbioi / Arratia-Nervión,99.6
2015,Edateko ura duten etxebizitzen proportzioa,,Arratia Nerbioi / Arratia-Nervión,,Porcentaje,Arratia Nerbioi / Arratia-Nervión,99.6
2019,Edateko ura duten etxebizitzen proportzioa,,Arratia Nerbioi / Arratia-Nervión,,Porcentaje,Arratia Nerbioi / Arratia-Nervión,99.6
2020,Edateko ura duten etxebizitzen proportzioa,,Arratia Nerbioi / Arratia-Nervión,,Porcentaje,Arratia Nerbioi / Arratia-Nervión,99.6
2023,Edateko ura duten etxebizitzen proportzioa,,Bidasoa Beherea / Bajo Bidasoa,,Porcentaje,Bidasoa Beherea / Bajo Bidasoa,100.0
2010,Edateko ura duten etxebizitzen proportzioa,,Bidasoa Beherea / Bajo Bidasoa,,Porcentaje,Bidasoa Beherea / Bajo Bidasoa,100.0
2016,Edateko ura duten etxebizitzen proportzioa,,Bidasoa Beherea / Bajo Bidasoa,,Porcentaje,Bidasoa Beherea / Bajo Bidasoa,100.0
2019,Edateko ura duten etxebizitzen proportzioa,,Bidasoa Beherea / Bajo Bidasoa,,Porcentaje,Bidasoa Beherea / Bajo Bidasoa,100.0
2013,Edateko ura duten etxebizitzen proportzioa,,Bidasoa Beherea / Bajo Bidasoa,,Porcentaje,Bidasoa Beherea / Bajo Bidasoa,100.0
2018,Edateko ura duten etxebizitzen proportzioa,,Bidasoa Beherea / Bajo Bidasoa,,Porcentaje,Bidasoa Beherea / Bajo Bidasoa,100.0
2014,Edateko ura duten etxebizitzen proportzioa,,Bidasoa Beherea / Bajo Bidasoa,,Porcentaje,Bidasoa Beherea / Bajo Bidasoa,100.0
2020,Edateko ura duten etxebizitzen proportzioa,,Bidasoa Beherea / Bajo Bidasoa,,Porcentaje,Bidasoa Beherea / Bajo Bidasoa,100.0
2021,Edateko ura duten etxebizitzen proportzioa,,Bidasoa Beherea / Bajo Bidasoa,,Porcentaje,Bidasoa Beherea / Bajo Bidasoa,100.0
2022,Edateko ura duten etxebizitzen proportzioa,,Bidasoa Beherea / Bajo Bidasoa,,Porcentaje,Bidasoa Beherea / Bajo Bidasoa,100.0
2015,Edateko ura duten etxebizitzen proportzioa,,Bidasoa Beherea / Bajo Bidasoa,,Porcentaje,Bidasoa Beherea / Bajo Bidasoa,100.0
2022,Edateko ura duten etxebizitzen proportzioa,,Bilbo Handia / Gran Bilbao,,Porcentaje,Bilbo Handia / Gran Bilbao,99.9
2018,Edateko ura duten etxebizitzen proportzioa,,Bilbo Handia / Gran Bilbao,,Porcentaje,Bilbo Handia / Gran Bilbao,99.9
2014,Edateko ura duten etxebizitzen proportzioa,,Bilbo Handia / Gran Bilbao,,Porcentaje,Bilbo Handia / Gran Bilbao,100.0
2021,Edateko ura duten etxebizitzen proportzioa,,Bilbo Handia / Gran Bilbao,,Porcentaje,Bilbo Handia / Gran Bilbao,99.9
2010,Edateko ura duten etxebizitzen proportzioa,,Bilbo Handia / Gran Bilbao,,Porcentaje,Bilbo Handia / Gran Bilbao,99.9
2013,Edateko ura duten etxebizitzen proportzioa,,Bilbo Handia / Gran Bilbao,,Porcentaje,Bilbo Handia / Gran Bilbao,99.9
2020,Edateko ura duten etxebizitzen proportzioa,,Bilbo Handia / Gran Bilbao,,Porcentaje,Bilbo Handia / Gran Bilbao,99.9
2023,Edateko ura duten etxebizitzen proportzioa,,Bilbo Handia / Gran Bilbao,,Porcentaje,Bilbo Handia / Gran Bilbao,99.9
2016,Edateko ura duten etxebizitzen proportzioa,,Bilbo Handia / Gran Bilbao,,Porcentaje,Bilbo Handia / Gran Bilbao,99.9
2019,Edateko ura duten etxebizitzen proportzioa,,Bilbo Handia / Gran Bilbao,,Porcentaje,Bilbo Handia / Gran Bilbao,99.9
2015,Edateko ura duten etxebizitzen proportzioa,,Bilbo Handia / Gran Bilbao,,Porcentaje,Bilbo Handia / Gran Bilbao,99.9
2015,Edateko ura duten etxebizitzen proportzioa,,Debabarrena / Bajo Deba,,Porcentaje,Debabarrena / Bajo Deba,99.9
2010,Edateko ura duten etxebizitzen proportzioa,,Debabarrena / Bajo Deba,,Porcentaje,Debabarrena / Bajo Deba,99.9
2013,Edateko ura duten etxebizitzen proportzioa,,Debabarrena / Bajo Deba,,Porcentaje,Debabarrena / Bajo Deba,99.9
2021,Edateko ura duten etxebizitzen proportzioa,,Debabarrena / Bajo Deba,,Porcentaje,Debabarrena / Bajo Deba,99.9
2016,Edateko ura duten etxebizitzen proportzioa,,Debabarrena / Bajo Deba,,Porcentaje,Debabarrena / Bajo Deba,99.9
2014,Edateko ura duten etxebizitzen proportzioa,,Debabarrena / Bajo Deba,,Porcentaje,Debabarrena / Bajo Deba,99.9
2019,Edateko ura duten etxebizitzen proportzioa,,Debabarrena / Bajo Deba,,Porcentaje,Debabarrena / Bajo Deba,99.9
2022,Edateko ura duten etxebizitzen proportzioa,,Debabarrena / Bajo Deba,,Porcentaje,Debabarrena / Bajo Deba,99.9
2018,Edateko ura duten etxebizitzen proportzioa,,Debabarrena / Bajo Deba,,Porcentaje,Debabarrena / Bajo Deba,99.9
2023,Edateko ura duten etxebizitzen proportzioa,,Debabarrena / Bajo Deba,,Porcentaje,Debabarrena / Bajo Deba,99.9
2020,Edateko ura duten etxebizitzen proportzioa,,Debabarrena / Bajo Deba,,Porcentaje,Debabarrena / Bajo Deba,99.9
2018,Edateko ura duten etxebizitzen proportzioa,,Debagoiena / Alto Deba,,Porcentaje,Debagoiena / Alto Deba,99.9
2010,Edateko ura duten etxebizitzen proportzioa,,Debagoiena / Alto Deba,,Porcentaje,Debagoiena / Alto Deba,99.9
2016,Edateko ura duten etxebizitzen proportzioa,,Debagoiena / Alto Deba,,Porcentaje,Debagoiena / Alto Deba,99.9
2014,Edateko ura duten etxebizitzen proportzioa,,Debagoiena / Alto Deba,,Porcentaje,Debagoiena / Alto Deba,99.9
2022,Edateko ura duten etxebizitzen proportzioa,,Debagoiena / Alto Deba,,Porcentaje,Debagoiena / Alto Deba,99.9
2021,Edateko ura duten etxebizitzen proportzioa,,Debagoiena / Alto Deba,,Porcentaje,Debagoiena / Alto Deba,99.9
2013,Edateko ura duten etxebizitzen proportzioa,,Debagoiena / Alto Deba,,Porcentaje,Debagoiena / Alto Deba,99.9
2019,Edateko ura duten etxebizitzen proportzioa,,Debagoiena / Alto Deba,,Porcentaje,Debagoiena / Alto Deba,99.9
2020,Edateko ura duten etxebizitzen proportzioa,,Debagoiena / Alto Deba,,Porcentaje,Debagoiena / Alto Deba,99.9
2023,Edateko ura duten etxebizitzen proportzioa,,Debagoiena / Alto Deba,,Porcentaje,Debagoiena / Alto Deba,99.9
2015,Edateko ura duten etxebizitzen proportzioa,,Debagoiena / Alto Deba,,Porcentaje,Debagoiena / Alto Deba,99.9
2020,Edateko ura duten etxebizitzen proportzioa,,Donostialdea,,Porcentaje,Donostialdea,99.9
2023,Edateko ura duten etxebizitzen proportzioa,,Donostialdea,,Porcentaje,Donostialdea,99.9
2022,Edateko ura duten etxebizitzen proportzioa,,Donostialdea,,Porcentaje,Donostialdea,99.9
2013,Edateko ura duten etxebizitzen proportzioa,,Donostialdea,,Porcentaje,Donostialdea,99.9
2018,Edateko ura duten etxebizitzen proportzioa,,Donostialdea,,Porcentaje,Donostialdea,99.9
2015,Edateko ura duten etxebizitzen proportzioa,,Donostialdea,,Porcentaje,Donostialdea,99.9
2014,Edateko ura duten etxebizitzen proportzioa,,Donostialdea,,Porcentaje,Donostialdea,99.9
2019,Edateko ura duten etxebizitzen proportzioa,,Donostialdea,,Porcentaje,Donostialdea,99.9
2016,Edateko ura duten etxebizitzen proportzioa,,Donostialdea,,Porcentaje,Donostialdea,99.9
2021,Edateko ura duten etxebizitzen proportzioa,,Donostialdea,,Porcentaje,Donostialdea,99.9
2010,Edateko ura duten etxebizitzen proportzioa,,Donostialdea,,Porcentaje,Donostialdea,99.9
2020,Edateko ura duten etxebizitzen proportzioa,,Durangaldea / Duranguesado,,Porcentaje,Durangaldea / Duranguesado,99.9
2013,Edateko ura duten etxebizitzen proportzioa,,Durangaldea / Duranguesado,,Porcentaje,Durangaldea / Duranguesado,99.9
2015,Edateko ura duten etxebizitzen proportzioa,,Durangaldea / Duranguesado,,Porcentaje,Durangaldea / Duranguesado,99.9
2022,Edateko ura duten etxebizitzen proportzioa,,Durangaldea / Duranguesado,,Porcentaje,Durangaldea / Duranguesado,99.9
2010,Edateko ura duten etxebizitzen proportzioa,,Durangaldea / Duranguesado,,Porcentaje,Durangaldea / Duranguesado,99.9
2021,Edateko ura duten etxebizitzen proportzioa,,Durangaldea / Duranguesado,,Porcentaje,Durangaldea / Duranguesado,99.9
2014,Edateko ura duten etxebizitzen proportzioa,,Durangaldea / Duranguesado,,Porcentaje,Durangaldea / Duranguesado,99.9
2018,Edateko ura duten etxebizitzen proportzioa,,Durangaldea / Duranguesado,,Porcentaje,Durangaldea / Duranguesado,99.9
2016,Edateko ura duten etxebizitzen proportzioa,,Durangaldea / Duranguesado,,Porcentaje,Durangaldea / Duranguesado,99.9
2023,Edateko ura duten etxebizitzen proportzioa,,Durangaldea / Duranguesado,,Porcentaje,Durangaldea / Duranguesado,99.9
2019,Edateko ura duten etxebizitzen proportzioa,,Durangaldea / Duranguesado,,Porcentaje,Durangaldea / Duranguesado,99.9
2021,Edateko ura duten etxebizitzen proportzioa,,Enkartazioak / Encartaciones,,Porcentaje,Enkartazioak / Encartaciones,99.1
2019,Edateko ura duten etxebizitzen proportzioa,,Enkartazioak / Encartaciones,,Porcentaje,Enkartazioak / Encartaciones,99.1
2010,Edateko ura duten etxebizitzen proportzioa,,Enkartazioak / Encartaciones,,Porcentaje,Enkartazioak / Encartaciones,99.0
2020,Edateko ura duten etxebizitzen proportzioa,,Enkartazioak / Encartaciones,,Porcentaje,Enkartazioak / Encartaciones,99.1
2013,Edateko ura duten etxebizitzen proportzioa,,Enkartazioak / Encartaciones,,Porcentaje,Enkartazioak / Encartaciones,99.1
2022,Edateko ura duten etxebizitzen proportzioa,,Enkartazioak / Encartaciones,,Porcentaje,Enkartazioak / Encartaciones,99.1
2018,Edateko ura duten etxebizitzen proportzioa,,Enkartazioak / Encartaciones,,Porcentaje,Enkartazioak / Encartaciones,99.1
2016,Edateko ura duten etxebizitzen proportzioa,,Enkartazioak / Encartaciones,,Porcentaje,Enkartazioak / Encartaciones,99.1
2014,Edateko ura duten etxebizitzen proportzioa,,Enkartazioak / Encartaciones,,Porcentaje,Enkartazioak / Encartaciones,99.1
2023,Edateko ura duten etxebizitzen proportzioa,,Enkartazioak / Encartaciones,,Porcentaje,Enkartazioak / Encartaciones,99.0
2015,Edateko ura duten etxebizitzen proportzioa,,Enkartazioak / Encartaciones,,Porcentaje,Enkartazioak / Encartaciones,99.1
2016,Edateko ura duten etxebizitzen proportzioa,,Gernika-Bermeo,,Porcentaje,Gernika-Bermeo,99.9
2013,Edateko ura duten etxebizitzen proportzioa,,Gernika-Bermeo,,Porcentaje,Gernika-Bermeo,99.9
2021,Edateko ura duten etxebizitzen proportzioa,,Gernika-Bermeo,,Porcentaje,Gernika-Bermeo,99.9
2019,Edateko ura duten etxebizitzen proportzioa,,Gernika-Bermeo,,Porcentaje,Gernika-Bermeo,99.9
2023,Edateko ura duten etxebizitzen proportzioa,,Gernika-Bermeo,,Porcentaje,Gernika-Bermeo,99.8
2014,Edateko ura duten etxebizitzen proportzioa,,Gernika-Bermeo,,Porcentaje,Gernika-Bermeo,99.9
2022,Edateko ura duten etxebizitzen proportzioa,,Gernika-Bermeo,,Porcentaje,Gernika-Bermeo,99.9
2020,Edateko ura duten etxebizitzen proportzioa,,Gernika-Bermeo,,Porcentaje,Gernika-Bermeo,99.9
2010,Edateko ura duten etxebizitzen proportzioa,,Gernika-Bermeo,,Porcentaje,Gernika-Bermeo,99.9
2018,Edateko ura duten etxebizitzen proportzioa,,Gernika-Bermeo,,Porcentaje,Gernika-Bermeo,99.9
2015,Edateko ura duten etxebizitzen proportzioa,,Gernika-Bermeo,,Porcentaje,Gernika-Bermeo,99.9
2021,Edateko ura duten etxebizitzen proportzioa,,Goierri,,Porcentaje,Goierri,99.4
2016,Edateko ura duten etxebizitzen proportzioa,,Goierri,,Porcentaje,Goierri,99.4
2015,Edateko ura duten etxebizitzen proportzioa,,Goierri,,Porcentaje,Goierri,99.4
2018,Edateko ura duten etxebizitzen proportzioa,,Goierri,,Porcentaje,Goierri,99.4
2010,Edateko ura duten etxebizitzen proportzioa,,Goierri,,Porcentaje,Goierri,99.3
2022,Edateko ura duten etxebizitzen proportzioa,,Goierri,,Porcentaje,Goierri,99.4
2013,Edateko ura duten etxebizitzen proportzioa,,Goierri,,Porcentaje,Goierri,99.4
2019,Edateko ura duten etxebizitzen proportzioa,,Goierri,,Porcentaje,Goierri,99.4
2023,Edateko ura duten etxebizitzen proportzioa,,Goierri,,Porcentaje,Goierri,99.4
2020,Edateko ura duten etxebizitzen proportzioa,,Goierri,,Porcentaje,Goierri,99.4
2014,Edateko ura duten etxebizitzen proportzioa,,Goierri,,Porcentaje,Goierri,99.4
2022,Edateko ura duten etxebizitzen proportzioa,,Gorbeialdea / Estribaciones del Gorbea,,Porcentaje,Gorbeialdea / Estribaciones del Gorbea,100.0
2023,Edateko ura duten etxebizitzen proportzioa,,Gorbeialdea / Estribaciones del Gorbea,,Porcentaje,Gorbeialdea / Estribaciones del Gorbea,100.0
2013,Edateko ura duten etxebizitzen proportzioa,,Gorbeialdea / Estribaciones del Gorbea,,Porcentaje,Gorbeialdea / Estribaciones del Gorbea,100.0
2015,Edateko ura duten etxebizitzen proportzioa,,Gorbeialdea / Estribaciones del Gorbea,,Porcentaje,Gorbeialdea / Estribaciones del Gorbea,100.0
2018,Edateko ura duten etxebizitzen proportzioa,,Gorbeialdea / Estribaciones del Gorbea,,Porcentaje,Gorbeialdea / Estribaciones del Gorbea,100.0
2010,Edateko ura duten etxebizitzen proportzioa,,Gorbeialdea / Estribaciones del Gorbea,,Porcentaje,Gorbeialdea / Estribaciones del Gorbea,100.0
2020,Edateko ura duten etxebizitzen proportzioa,,Gorbeialdea / Estribaciones del Gorbea,,Porcentaje,Gorbeialdea / Estribaciones del Gorbea,100.0
2016,Edateko ura duten etxebizitzen proportzioa,,Gorbeialdea / Estribaciones del Gorbea,,Porcentaje,Gorbeialdea / Estribaciones del Gorbea,100.0
2021,Edateko ura duten etxebizitzen proportzioa,,Gorbeialdea / Estribaciones del Gorbea,,Porcentaje,Gorbeialdea / Estribaciones del Gorbea,100.0
2019,Edateko ura duten etxebizitzen proportzioa,,Gorbeialdea / Estribaciones del Gorbea,,Porcentaje,Gorbeialdea / Estribaciones del Gorbea,100.0
2014,Edateko ura duten etxebizitzen proportzioa,,Gorbeialdea / Estribaciones del Gorbea,,Porcentaje,Gorbeialdea / Estribaciones del Gorbea,100.0
2010,Edateko ura duten etxebizitzen proportzioa,,Markina-Ondarroa,,Porcentaje,Markina-Ondarroa,99.7
2016,Edateko ura duten etxebizitzen proportzioa,,Markina-Ondarroa,,Porcentaje,Markina-Ondarroa,99.7
2019,Edateko ura duten etxebizitzen proportzioa,,Markina-Ondarroa,,Porcentaje,Markina-Ondarroa,99.7
2022,Edateko ura duten etxebizitzen proportzioa,,Markina-Ondarroa,,Porcentaje,Markina-Ondarroa,99.7
2018,Edateko ura duten etxebizitzen proportzioa,,Markina-Ondarroa,,Porcentaje,Markina-Ondarroa,99.7
2021,Edateko ura duten etxebizitzen proportzioa,,Markina-Ondarroa,,Porcentaje,Markina-Ondarroa,99.7
2014,Edateko ura duten etxebizitzen proportzioa,,Markina-Ondarroa,,Porcentaje,Markina-Ondarroa,99.7
2015,Edateko ura duten etxebizitzen proportzioa,,Markina-Ondarroa,,Porcentaje,Markina-Ondarroa,99.7
2023,Edateko ura duten etxebizitzen proportzioa,,Markina-Ondarroa,,Porcentaje,Markina-Ondarroa,99.7
2013,Edateko ura duten etxebizitzen proportzioa,,Markina-Ondarroa,,Porcentaje,Markina-Ondarroa,99.7
2020,Edateko ura duten etxebizitzen proportzioa,,Markina-Ondarroa,,Porcentaje,Markina-Ondarroa,99.7
2019,Edateko ura duten etxebizitzen proportzioa,,Plentzia-Mungia,,Porcentaje,Plentzia-Mungia,99.9
2021,Edateko ura duten etxebizitzen proportzioa,,Plentzia-Mungia,,Porcentaje,Plentzia-Mungia,99.9
2022,Edateko ura duten etxebizitzen proportzioa,,Plentzia-Mungia,,Porcentaje,Plentzia-Mungia,99.9
2018,Edateko ura duten etxebizitzen proportzioa,,Plentzia-Mungia,,Porcentaje,Plentzia-Mungia,99.9
2014,Edateko ura duten etxebizitzen proportzioa,,Plentzia-Mungia,,Porcentaje,Plentzia-Mungia,99.9
2013,Edateko ura duten etxebizitzen proportzioa,,Plentzia-Mungia,,Porcentaje,Plentzia-Mungia,99.9
2016,Edateko ura duten etxebizitzen proportzioa,,Plentzia-Mungia,,Porcentaje,Plentzia-Mungia,99.9
2023,Edateko ura duten etxebizitzen proportzioa,,Plentzia-Mungia,,Porcentaje,Plentzia-Mungia,99.9
2015,Edateko ura duten etxebizitzen proportzioa,,Plentzia-Mungia,,Porcentaje,Plentzia-Mungia,99.9
2010,Edateko ura duten etxebizitzen proportzioa,,Plentzia-Mungia,,Porcentaje,Plentzia-Mungia,99.9
2020,Edateko ura duten etxebizitzen proportzioa,,Plentzia-Mungia,,Porcentaje,Plentzia-Mungia,99.9
2016,Edateko ura duten etxebizitzen proportzioa,,Tolosaldea,,Porcentaje,Tolosaldea,99.8
2013,Edateko ura duten etxebizitzen proportzioa,,Tolosaldea,,Porcentaje,Tolosaldea,99.8
2021,Edateko ura duten etxebizitzen proportzioa,,Tolosaldea,,Porcentaje,Tolosaldea,99.8
2020,Edateko ura duten etxebizitzen proportzioa,,Tolosaldea,,Porcentaje,Tolosaldea,99.8
2018,Edateko ura duten etxebizitzen proportzioa,,Tolosaldea,,Porcentaje,Tolosaldea,99.8
2014,Edateko ura duten etxebizitzen proportzioa,,Tolosaldea,,Porcentaje,Tolosaldea,99.8
2022,Edateko ura duten etxebizitzen proportzioa,,Tolosaldea,,Porcentaje,Tolosaldea,99.8
2019,Edateko ura duten etxebizitzen proportzioa,,Tolosaldea,,Porcentaje,Tolosaldea,99.8
2015,Edateko ura duten etxebizitzen proportzioa,,Tolosaldea,,Porcentaje,Tolosaldea,99.8
