Year,Series,Territorio,Comarca,Municipio,Units,GeoCode,Value
2019,Tasa de crecimiento anual del PIB nominal per cápita,,,Kripan,Euros,Kripan,-12.5
2018,Tasa de crecimiento anual del PIB nominal per cápita,,,Kripan,Euros,Kripan,8.1
2017,Tasa de crecimiento anual del PIB nominal per cápita,,,Kripan,Euros,Kripan,-3.3
2015,Tasa de crecimiento anual del PIB nominal per cápita,,,Kripan,Euros,Kripan,13.2
2020,Tasa de crecimiento anual del PIB nominal per cápita,,,Kripan,Euros,Kripan,-23.2
2016,Tasa de crecimiento anual del PIB nominal per cápita,,,Kripan,Euros,Kripan,24.7
2015,Tasa de crecimiento anual del PIB nominal per cápita,,,Kuartango,Euros,Kuartango,13.2
2017,Tasa de crecimiento anual del PIB nominal per cápita,,,Kuartango,Euros,Kuartango,-6.8
2019,Tasa de crecimiento anual del PIB nominal per cápita,,,Kuartango,Euros,Kuartango,-13.5
2020,Tasa de crecimiento anual del PIB nominal per cápita,,,Kuartango,Euros,Kuartango,-10.8
2018,Tasa de crecimiento anual del PIB nominal per cápita,,,Kuartango,Euros,Kuartango,-2.1
2021,Tasa de crecimiento anual del PIB nominal per cápita,,,Kuartango,Euros,Kuartango,22.6
2016,Tasa de crecimiento anual del PIB nominal per cápita,,,Kuartango,Euros,Kuartango,-5.7
2020,Tasa de crecimiento anual del PIB nominal per cápita,,,Labastida/Bastida,Euros,Labastida/Bastida,-14.2
2019,Tasa de crecimiento anual del PIB nominal per cápita,,,Labastida/Bastida,Euros,Labastida/Bastida,-6.8
2018,Tasa de crecimiento anual del PIB nominal per cápita,,,Labastida/Bastida,Euros,Labastida/Bastida,2.8
2016,Tasa de crecimiento anual del PIB nominal per cápita,,,Labastida/Bastida,Euros,Labastida/Bastida,17.1
2017,Tasa de crecimiento anual del PIB nominal per cápita,,,Labastida/Bastida,Euros,Labastida/Bastida,1.8
2021,Tasa de crecimiento anual del PIB nominal per cápita,,,Labastida/Bastida,Euros,Labastida/Bastida,-15.7
2015,Tasa de crecimiento anual del PIB nominal per cápita,,,Labastida/Bastida,Euros,Labastida/Bastida,-18.3
2015,Tasa de crecimiento anual del PIB nominal per cápita,,,Lagrán,Euros,Lagrán,-22.8
2017,Tasa de crecimiento anual del PIB nominal per cápita,,,Lagrán,Euros,Lagrán,18.2
2021,Tasa de crecimiento anual del PIB nominal per cápita,,,Lagrán,Euros,Lagrán,21.8
2016,Tasa de crecimiento anual del PIB nominal per cápita,,,Lagrán,Euros,Lagrán,2.0
2020,Tasa de crecimiento anual del PIB nominal per cápita,,,Lagrán,Euros,Lagrán,-25.1
2019,Tasa de crecimiento anual del PIB nominal per cápita,,,Lagrán,Euros,Lagrán,4.8
2018,Tasa de crecimiento anual del PIB nominal per cápita,,,Lagrán,Euros,Lagrán,-10.2
2016,Tasa de crecimiento anual del PIB nominal per cápita,,,Laguardia,Euros,Laguardia,6.6
2015,Tasa de crecimiento anual del PIB nominal per cápita,,,Laguardia,Euros,Laguardia,5.1
2018,Tasa de crecimiento anual del PIB nominal per cápita,,,Laguardia,Euros,Laguardia,2.1
2017,Tasa de crecimiento anual del PIB nominal per cápita,,,Laguardia,Euros,Laguardia,4.0
2021,Tasa de crecimiento anual del PIB nominal per cápita,,,Laguardia,Euros,Laguardia,9.6
2020,Tasa de crecimiento anual del PIB nominal per cápita,,,Laguardia,Euros,Laguardia,-22.0
2019,Tasa de crecimiento anual del PIB nominal per cápita,,,Laguardia,Euros,Laguardia,0.1
2016,Tasa de crecimiento anual del PIB nominal per cápita,,,Lanciego/Lantziego,Euros,Lanciego/Lantziego,25.4
2018,Tasa de crecimiento anual del PIB nominal per cápita,,,Lanciego/Lantziego,Euros,Lanciego/Lantziego,5.6
2019,Tasa de crecimiento anual del PIB nominal per cápita,,,Lanciego/Lantziego,Euros,Lanciego/Lantziego,-10.3
2017,Tasa de crecimiento anual del PIB nominal per cápita,,,Lanciego/Lantziego,Euros,Lanciego/Lantziego,-2.8
2015,Tasa de crecimiento anual del PIB nominal per cápita,,,Lanciego/Lantziego,Euros,Lanciego/Lantziego,5.5
2020,Tasa de crecimiento anual del PIB nominal per cápita,,,Lanciego/Lantziego,Euros,Lanciego/Lantziego,-6.5
2021,Tasa de crecimiento anual del PIB nominal per cápita,,,Lanciego/Lantziego,Euros,Lanciego/Lantziego,8.9
2018,Tasa de crecimiento anual del PIB nominal per cápita,,,Lanestosa,Euros,Lanestosa,-2.4
2020,Tasa de crecimiento anual del PIB nominal per cápita,,,Lanestosa,Euros,Lanestosa,-4.4
2017,Tasa de crecimiento anual del PIB nominal per cápita,,,Lanestosa,Euros,Lanestosa,3.8
2016,Tasa de crecimiento anual del PIB nominal per cápita,,,Lanestosa,Euros,Lanestosa,1.2
2021,Tasa de crecimiento anual del PIB nominal per cápita,,,Lanestosa,Euros,Lanestosa,-2.2
2015,Tasa de crecimiento anual del PIB nominal per cápita,,,Lanestosa,Euros,Lanestosa,3.7
2019,Tasa de crecimiento anual del PIB nominal per cápita,,,Lanestosa,Euros,Lanestosa,13.8
2021,Tasa de crecimiento anual del PIB nominal per cápita,,,Lantarón,Euros,Lantarón,12.8
2019,Tasa de crecimiento anual del PIB nominal per cápita,,,Lantarón,Euros,Lantarón,-1.3
2016,Tasa de crecimiento anual del PIB nominal per cápita,,,Lantarón,Euros,Lantarón,3.7
2020,Tasa de crecimiento anual del PIB nominal per cápita,,,Lantarón,Euros,Lantarón,-5.1
2018,Tasa de crecimiento anual del PIB nominal per cápita,,,Lantarón,Euros,Lantarón,2.2
2015,Tasa de crecimiento anual del PIB nominal per cápita,,,Lantarón,Euros,Lantarón,22.4
2017,Tasa de crecimiento anual del PIB nominal per cápita,,,Lantarón,Euros,Lantarón,-5.8
2016,Tasa de crecimiento anual del PIB nominal per cápita,,,Lapuebla de Labarca,Euros,Lapuebla de Labarca,7.7
2015,Tasa de crecimiento anual del PIB nominal per cápita,,,Lapuebla de Labarca,Euros,Lapuebla de Labarca,2.3
2020,Tasa de crecimiento anual del PIB nominal per cápita,,,Lapuebla de Labarca,Euros,Lapuebla de Labarca,-4.5
2017,Tasa de crecimiento anual del PIB nominal per cápita,,,Lapuebla de Labarca,Euros,Lapuebla de Labarca,2.2
2021,Tasa de crecimiento anual del PIB nominal per cápita,,,Lapuebla de Labarca,Euros,Lapuebla de Labarca,6.2
2019,Tasa de crecimiento anual del PIB nominal per cápita,,,Lapuebla de Labarca,Euros,Lapuebla de Labarca,1.1
2018,Tasa de crecimiento anual del PIB nominal per cápita,,,Lapuebla de Labarca,Euros,Lapuebla de Labarca,-3.1
2017,Tasa de crecimiento anual del PIB nominal per cápita,,,Larrabetzu,Euros,Larrabetzu,18.9
2021,Tasa de crecimiento anual del PIB nominal per cápita,,,Larrabetzu,Euros,Larrabetzu,56.3
2015,Tasa de crecimiento anual del PIB nominal per cápita,,,Larrabetzu,Euros,Larrabetzu,16.2
2016,Tasa de crecimiento anual del PIB nominal per cápita,,,Larrabetzu,Euros,Larrabetzu,-0.5
2019,Tasa de crecimiento anual del PIB nominal per cápita,,,Larrabetzu,Euros,Larrabetzu,4.7
2020,Tasa de crecimiento anual del PIB nominal per cápita,,,Larrabetzu,Euros,Larrabetzu,-21.8
2018,Tasa de crecimiento anual del PIB nominal per cápita,,,Larrabetzu,Euros,Larrabetzu,13.6
2021,Tasa de crecimiento anual del PIB nominal per cápita,,,Larraul,Euros,Larraul,-7.0
2018,Tasa de crecimiento anual del PIB nominal per cápita,,,Larraul,Euros,Larraul,-9.5
2017,Tasa de crecimiento anual del PIB nominal per cápita,,,Larraul,Euros,Larraul,13.8
2016,Tasa de crecimiento anual del PIB nominal per cápita,,,Larraul,Euros,Larraul,35.8
2015,Tasa de crecimiento anual del PIB nominal per cápita,,,Larraul,Euros,Larraul,-5.8
2019,Tasa de crecimiento anual del PIB nominal per cápita,,,Larraul,Euros,Larraul,18.3
2020,Tasa de crecimiento anual del PIB nominal per cápita,,,Larraul,Euros,Larraul,-28.4
2019,Tasa de crecimiento anual del PIB nominal per cápita,,,Lasarte-Oria,Euros,Lasarte-Oria,6.1
2020,Tasa de crecimiento anual del PIB nominal per cápita,,,Lasarte-Oria,Euros,Lasarte-Oria,-16.6
2016,Tasa de crecimiento anual del PIB nominal per cápita,,,Lasarte-Oria,Euros,Lasarte-Oria,-7.9
2015,Tasa de crecimiento anual del PIB nominal per cápita,,,Lasarte-Oria,Euros,Lasarte-Oria,14.6
2018,Tasa de crecimiento anual del PIB nominal per cápita,,,Lasarte-Oria,Euros,Lasarte-Oria,-2.2
2017,Tasa de crecimiento anual del PIB nominal per cápita,,,Lasarte-Oria,Euros,Lasarte-Oria,1.1
2021,Tasa de crecimiento anual del PIB nominal per cápita,,,Lasarte-Oria,Euros,Lasarte-Oria,7.2
2018,Tasa de crecimiento anual del PIB nominal per cápita,,,Laudio/Llodio,Euros,Laudio/Llodio,4.8
2019,Tasa de crecimiento anual del PIB nominal per cápita,,,Laudio/Llodio,Euros,Laudio/Llodio,5.9
2016,Tasa de crecimiento anual del PIB nominal per cápita,,,Laudio/Llodio,Euros,Laudio/Llodio,-4.1
2017,Tasa de crecimiento anual del PIB nominal per cápita,,,Laudio/Llodio,Euros,Laudio/Llodio,1.2
2020,Tasa de crecimiento anual del PIB nominal per cápita,,,Laudio/Llodio,Euros,Laudio/Llodio,-10.0
2021,Tasa de crecimiento anual del PIB nominal per cápita,,,Laudio/Llodio,Euros,Laudio/Llodio,-1.0
2015,Tasa de crecimiento anual del PIB nominal per cápita,,,Laudio/Llodio,Euros,Laudio/Llodio,5.3
2015,Tasa de crecimiento anual del PIB nominal per cápita,,,Laukiz,Euros,Laukiz,2.4
2019,Tasa de crecimiento anual del PIB nominal per cápita,,,Laukiz,Euros,Laukiz,29.4
2016,Tasa de crecimiento anual del PIB nominal per cápita,,,Laukiz,Euros,Laukiz,6.3
2017,Tasa de crecimiento anual del PIB nominal per cápita,,,Laukiz,Euros,Laukiz,8.1
2020,Tasa de crecimiento anual del PIB nominal per cápita,,,Laukiz,Euros,Laukiz,-14.6
2021,Tasa de crecimiento anual del PIB nominal per cápita,,,Laukiz,Euros,Laukiz,-16.9
2018,Tasa de crecimiento anual del PIB nominal per cápita,,,Laukiz,Euros,Laukiz,-7.6
2020,Tasa de crecimiento anual del PIB nominal per cápita,,,Lazkao,Euros,Lazkao,-8.1
2019,Tasa de crecimiento anual del PIB nominal per cápita,,,Lazkao,Euros,Lazkao,-6.2
2021,Tasa de crecimiento anual del PIB nominal per cápita,,,Lazkao,Euros,Lazkao,-2.2
2018,Tasa de crecimiento anual del PIB nominal per cápita,,,Lazkao,Euros,Lazkao,14.5
2017,Tasa de crecimiento anual del PIB nominal per cápita,,,Lazkao,Euros,Lazkao,9.4
2015,Tasa de crecimiento anual del PIB nominal per cápita,,,Lazkao,Euros,Lazkao,8.5
2016,Tasa de crecimiento anual del PIB nominal per cápita,,,Lazkao,Euros,Lazkao,0.9
2020,Tasa de crecimiento anual del PIB nominal per cápita,,,Leaburu,Euros,Leaburu,-5.8
2019,Tasa de crecimiento anual del PIB nominal per cápita,,,Leaburu,Euros,Leaburu,-1.5
2017,Tasa de crecimiento anual del PIB nominal per cápita,,,Leaburu,Euros,Leaburu,-5.8
2018,Tasa de crecimiento anual del PIB nominal per cápita,,,Leaburu,Euros,Leaburu,-0.1
2016,Tasa de crecimiento anual del PIB nominal per cápita,,,Leaburu,Euros,Leaburu,5.9
2015,Tasa de crecimiento anual del PIB nominal per cápita,,,Leaburu,Euros,Leaburu,4.8
2021,Tasa de crecimiento anual del PIB nominal per cápita,,,Leaburu,Euros,Leaburu,9.0
2020,Tasa de crecimiento anual del PIB nominal per cápita,,,Legazpi,Euros,Legazpi,-12.0
2016,Tasa de crecimiento anual del PIB nominal per cápita,,,Legazpi,Euros,Legazpi,-6.1
2018,Tasa de crecimiento anual del PIB nominal per cápita,,,Legazpi,Euros,Legazpi,-2.4
2019,Tasa de crecimiento anual del PIB nominal per cápita,,,Legazpi,Euros,Legazpi,0.8
2021,Tasa de crecimiento anual del PIB nominal per cápita,,,Legazpi,Euros,Legazpi,11.7
2017,Tasa de crecimiento anual del PIB nominal per cápita,,,Legazpi,Euros,Legazpi,3.4
2015,Tasa de crecimiento anual del PIB nominal per cápita,,,Legazpi,Euros,Legazpi,11.3
2017,Tasa de crecimiento anual del PIB nominal per cápita,,,Legorreta,Euros,Legorreta,5.0
2018,Tasa de crecimiento anual del PIB nominal per cápita,,,Legorreta,Euros,Legorreta,-1.2
2015,Tasa de crecimiento anual del PIB nominal per cápita,,,Legorreta,Euros,Legorreta,0.7
2016,Tasa de crecimiento anual del PIB nominal per cápita,,,Legorreta,Euros,Legorreta,12.9
2021,Tasa de crecimiento anual del PIB nominal per cápita,,,Legorreta,Euros,Legorreta,13.3
2019,Tasa de crecimiento anual del PIB nominal per cápita,,,Legorreta,Euros,Legorreta,5.0
2020,Tasa de crecimiento anual del PIB nominal per cápita,,,Legorreta,Euros,Legorreta,-7.8
2019,Tasa de crecimiento anual del PIB nominal per cápita,,,Legutio,Euros,Legutio,-2.5
2016,Tasa de crecimiento anual del PIB nominal per cápita,,,Legutio,Euros,Legutio,7.9
2015,Tasa de crecimiento anual del PIB nominal per cápita,,,Legutio,Euros,Legutio,-2.8
2020,Tasa de crecimiento anual del PIB nominal per cápita,,,Legutio,Euros,Legutio,-17.8
2018,Tasa de crecimiento anual del PIB nominal per cápita,,,Legutio,Euros,Legutio,9.3
2017,Tasa de crecimiento anual del PIB nominal per cápita,,,Legutio,Euros,Legutio,19.3
2021,Tasa de crecimiento anual del PIB nominal per cápita,,,Legutio,Euros,Legutio,31.1
2016,Tasa de crecimiento anual del PIB nominal per cápita,,,Leintz-Gatzaga,Euros,Leintz-Gatzaga,-6.5
2019,Tasa de crecimiento anual del PIB nominal per cápita,,,Leintz-Gatzaga,Euros,Leintz-Gatzaga,0.6
2018,Tasa de crecimiento anual del PIB nominal per cápita,,,Leintz-Gatzaga,Euros,Leintz-Gatzaga,11.9
2015,Tasa de crecimiento anual del PIB nominal per cápita,,,Leintz-Gatzaga,Euros,Leintz-Gatzaga,3.6
2017,Tasa de crecimiento anual del PIB nominal per cápita,,,Leintz-Gatzaga,Euros,Leintz-Gatzaga,-3.4
2020,Tasa de crecimiento anual del PIB nominal per cápita,,,Leintz-Gatzaga,Euros,Leintz-Gatzaga,-26.6
2021,Tasa de crecimiento anual del PIB nominal per cápita,,,Leintz-Gatzaga,Euros,Leintz-Gatzaga,29.0
2019,Tasa de crecimiento anual del PIB nominal per cápita,,,Leioa,Euros,Leioa,8.6
2016,Tasa de crecimiento anual del PIB nominal per cápita,,,Leioa,Euros,Leioa,7.5
2020,Tasa de crecimiento anual del PIB nominal per cápita,,,Leioa,Euros,Leioa,-2.1
2015,Tasa de crecimiento anual del PIB nominal per cápita,,,Leioa,Euros,Leioa,-1.3
2017,Tasa de crecimiento anual del PIB nominal per cápita,,,Leioa,Euros,Leioa,0.8
2018,Tasa de crecimiento anual del PIB nominal per cápita,,,Leioa,Euros,Leioa,1.5
2021,Tasa de crecimiento anual del PIB nominal per cápita,,,Leioa,Euros,Leioa,1.2
2020,Tasa de crecimiento anual del PIB nominal per cápita,,,Lekeitio,Euros,Lekeitio,-8.6
2018,Tasa de crecimiento anual del PIB nominal per cápita,,,Lekeitio,Euros,Lekeitio,6.8
2019,Tasa de crecimiento anual del PIB nominal per cápita,,,Lekeitio,Euros,Lekeitio,-7.4
2015,Tasa de crecimiento anual del PIB nominal per cápita,,,Lekeitio,Euros,Lekeitio,14.5
2016,Tasa de crecimiento anual del PIB nominal per cápita,,,Lekeitio,Euros,Lekeitio,-4.3
2017,Tasa de crecimiento anual del PIB nominal per cápita,,,Lekeitio,Euros,Lekeitio,-2.8
2021,Tasa de crecimiento anual del PIB nominal per cápita,,,Lekeitio,Euros,Lekeitio,7.7
2020,Tasa de crecimiento anual del PIB nominal per cápita,,,Lemoa,Euros,Lemoa,-8.7
2017,Tasa de crecimiento anual del PIB nominal per cápita,,,Lemoa,Euros,Lemoa,6.4
2021,Tasa de crecimiento anual del PIB nominal per cápita,,,Lemoa,Euros,Lemoa,14.4
2016,Tasa de crecimiento anual del PIB nominal per cápita,,,Lemoa,Euros,Lemoa,8.1
2015,Tasa de crecimiento anual del PIB nominal per cápita,,,Lemoa,Euros,Lemoa,3.7
2018,Tasa de crecimiento anual del PIB nominal per cápita,,,Lemoa,Euros,Lemoa,-3.5
2019,Tasa de crecimiento anual del PIB nominal per cápita,,,Lemoa,Euros,Lemoa,3.8
2021,Tasa de crecimiento anual del PIB nominal per cápita,,,Lemoiz,Euros,Lemoiz,9.7
2018,Tasa de crecimiento anual del PIB nominal per cápita,,,Lemoiz,Euros,Lemoiz,9.8
2015,Tasa de crecimiento anual del PIB nominal per cápita,,,Lemoiz,Euros,Lemoiz,2.4
2016,Tasa de crecimiento anual del PIB nominal per cápita,,,Lemoiz,Euros,Lemoiz,9.7
2019,Tasa de crecimiento anual del PIB nominal per cápita,,,Lemoiz,Euros,Lemoiz,-10.3
2020,Tasa de crecimiento anual del PIB nominal per cápita,,,Lemoiz,Euros,Lemoiz,-6.4
2017,Tasa de crecimiento anual del PIB nominal per cápita,,,Lemoiz,Euros,Lemoiz,2.2
2015,Tasa de crecimiento anual del PIB nominal per cápita,,,Leza,Euros,Leza,12.6
2021,Tasa de crecimiento anual del PIB nominal per cápita,,,Leza,Euros,Leza,18.5
2017,Tasa de crecimiento anual del PIB nominal per cápita,,,Leza,Euros,Leza,10.0
2019,Tasa de crecimiento anual del PIB nominal per cápita,,,Leza,Euros,Leza,-15.7
2016,Tasa de crecimiento anual del PIB nominal per cápita,,,Leza,Euros,Leza,2.1
2020,Tasa de crecimiento anual del PIB nominal per cápita,,,Leza,Euros,Leza,-12.1
2018,Tasa de crecimiento anual del PIB nominal per cápita,,,Leza,Euros,Leza,-29.1
2021,Tasa de crecimiento anual del PIB nominal per cápita,,,Lezama,Euros,Lezama,6.8
2016,Tasa de crecimiento anual del PIB nominal per cápita,,,Lezama,Euros,Lezama,-4.5
2015,Tasa de crecimiento anual del PIB nominal per cápita,,,Lezama,Euros,Lezama,10.4
2019,Tasa de crecimiento anual del PIB nominal per cápita,,,Lezama,Euros,Lezama,24.1
2020,Tasa de crecimiento anual del PIB nominal per cápita,,,Lezama,Euros,Lezama,5.1
2017,Tasa de crecimiento anual del PIB nominal per cápita,,,Lezama,Euros,Lezama,-3.8
2018,Tasa de crecimiento anual del PIB nominal per cápita,,,Lezama,Euros,Lezama,-10.5
2016,Tasa de crecimiento anual del PIB nominal per cápita,,,Lezo,Euros,Lezo,4.2
2015,Tasa de crecimiento anual del PIB nominal per cápita,,,Lezo,Euros,Lezo,11.6
2021,Tasa de crecimiento anual del PIB nominal per cápita,,,Lezo,Euros,Lezo,5.9
2017,Tasa de crecimiento anual del PIB nominal per cápita,,,Lezo,Euros,Lezo,1.9
2018,Tasa de crecimiento anual del PIB nominal per cápita,,,Lezo,Euros,Lezo,1.2
2019,Tasa de crecimiento anual del PIB nominal per cápita,,,Lezo,Euros,Lezo,2.2
2020,Tasa de crecimiento anual del PIB nominal per cápita,,,Lezo,Euros,Lezo,-4.2
2021,Tasa de crecimiento anual del PIB nominal per cápita,,,Lizartza,Euros,Lizartza,13.3
2020,Tasa de crecimiento anual del PIB nominal per cápita,,,Lizartza,Euros,Lizartza,-9.8
2017,Tasa de crecimiento anual del PIB nominal per cápita,,,Lizartza,Euros,Lizartza,8.6
2016,Tasa de crecimiento anual del PIB nominal per cápita,,,Lizartza,Euros,Lizartza,9.7
2019,Tasa de crecimiento anual del PIB nominal per cápita,,,Lizartza,Euros,Lizartza,11.9
2018,Tasa de crecimiento anual del PIB nominal per cápita,,,Lizartza,Euros,Lizartza,4.3
2015,Tasa de crecimiento anual del PIB nominal per cápita,,,Lizartza,Euros,Lizartza,1.8
2019,Tasa de crecimiento anual del PIB nominal per cápita,,,Loiu,Euros,Loiu,0.0
2016,Tasa de crecimiento anual del PIB nominal per cápita,,,Loiu,Euros,Loiu,11.4
2015,Tasa de crecimiento anual del PIB nominal per cápita,,,Loiu,Euros,Loiu,8.0
2017,Tasa de crecimiento anual del PIB nominal per cápita,,,Loiu,Euros,Loiu,6.2
2018,Tasa de crecimiento anual del PIB nominal per cápita,,,Loiu,Euros,Loiu,5.6
2021,Tasa de crecimiento anual del PIB nominal per cápita,,,Loiu,Euros,Loiu,16.6
2020,Tasa de crecimiento anual del PIB nominal per cápita,,,Loiu,Euros,Loiu,-24.8
2015,Tasa de crecimiento anual del PIB nominal per cápita,,,Mallabia,Euros,Mallabia,5.7
2016,Tasa de crecimiento anual del PIB nominal per cápita,,,Mallabia,Euros,Mallabia,11.4
2020,Tasa de crecimiento anual del PIB nominal per cápita,,,Mallabia,Euros,Mallabia,-2.9
2019,Tasa de crecimiento anual del PIB nominal per cápita,,,Mallabia,Euros,Mallabia,8.0
2017,Tasa de crecimiento anual del PIB nominal per cápita,,,Mallabia,Euros,Mallabia,10.3
2018,Tasa de crecimiento anual del PIB nominal per cápita,,,Mallabia,Euros,Mallabia,12.8
2021,Tasa de crecimiento anual del PIB nominal per cápita,,,Mallabia,Euros,Mallabia,47.8
2017,Tasa de crecimiento anual del PIB nominal per cápita,,,Mañaria,Euros,Mañaria,-14.4
2021,Tasa de crecimiento anual del PIB nominal per cápita,,,Mañaria,Euros,Mañaria,13.5
2016,Tasa de crecimiento anual del PIB nominal per cápita,,,Mañaria,Euros,Mañaria,-11.9
2020,Tasa de crecimiento anual del PIB nominal per cápita,,,Mañaria,Euros,Mañaria,-11.9
2015,Tasa de crecimiento anual del PIB nominal per cápita,,,Mañaria,Euros,Mañaria,5.7
2018,Tasa de crecimiento anual del PIB nominal per cápita,,,Mañaria,Euros,Mañaria,20.3
2019,Tasa de crecimiento anual del PIB nominal per cápita,,,Mañaria,Euros,Mañaria,13.1
2016,Tasa de crecimiento anual del PIB nominal per cápita,,,Markina-Xemein,Euros,Markina-Xemein,6.7
2019,Tasa de crecimiento anual del PIB nominal per cápita,,,Markina-Xemein,Euros,Markina-Xemein,2.1
2018,Tasa de crecimiento anual del PIB nominal per cápita,,,Markina-Xemein,Euros,Markina-Xemein,4.9
2017,Tasa de crecimiento anual del PIB nominal per cápita,,,Markina-Xemein,Euros,Markina-Xemein,0.0
2020,Tasa de crecimiento anual del PIB nominal per cápita,,,Markina-Xemein,Euros,Markina-Xemein,-10.5
2021,Tasa de crecimiento anual del PIB nominal per cápita,,,Markina-Xemein,Euros,Markina-Xemein,8.9
2015,Tasa de crecimiento anual del PIB nominal per cápita,,,Markina-Xemein,Euros,Markina-Xemein,-2.1
2016,Tasa de crecimiento anual del PIB nominal per cápita,,,Maruri-Jatabe,Euros,Maruri-Jatabe,-21.5
2020,Tasa de crecimiento anual del PIB nominal per cápita,,,Maruri-Jatabe,Euros,Maruri-Jatabe,-25.7
2015,Tasa de crecimiento anual del PIB nominal per cápita,,,Maruri-Jatabe,Euros,Maruri-Jatabe,31.3
2017,Tasa de crecimiento anual del PIB nominal per cápita,,,Maruri-Jatabe,Euros,Maruri-Jatabe,28.7
2018,Tasa de crecimiento anual del PIB nominal per cápita,,,Maruri-Jatabe,Euros,Maruri-Jatabe,-0.2
2021,Tasa de crecimiento anual del PIB nominal per cápita,,,Maruri-Jatabe,Euros,Maruri-Jatabe,29.6
2019,Tasa de crecimiento anual del PIB nominal per cápita,,,Maruri-Jatabe,Euros,Maruri-Jatabe,-1.3
2019,Tasa de crecimiento anual del PIB nominal per cápita,,,Mendaro,Euros,Mendaro,7.6
2021,Tasa de crecimiento anual del PIB nominal per cápita,,,Mendaro,Euros,Mendaro,10.7
2018,Tasa de crecimiento anual del PIB nominal per cápita,,,Mendaro,Euros,Mendaro,10.4
2015,Tasa de crecimiento anual del PIB nominal per cápita,,,Mendaro,Euros,Mendaro,8.9
2017,Tasa de crecimiento anual del PIB nominal per cápita,,,Mendaro,Euros,Mendaro,1.8
2016,Tasa de crecimiento anual del PIB nominal per cápita,,,Mendaro,Euros,Mendaro,-3.6
2020,Tasa de crecimiento anual del PIB nominal per cápita,,,Mendaro,Euros,Mendaro,-6.9
2017,Tasa de crecimiento anual del PIB nominal per cápita,,,Mendata,Euros,Mendata,-13.6
2021,Tasa de crecimiento anual del PIB nominal per cápita,,,Mendata,Euros,Mendata,14.9
2016,Tasa de crecimiento anual del PIB nominal per cápita,,,Mendata,Euros,Mendata,3.3
2015,Tasa de crecimiento anual del PIB nominal per cápita,,,Mendata,Euros,Mendata,-2.4
2018,Tasa de crecimiento anual del PIB nominal per cápita,,,Mendata,Euros,Mendata,7.1
2019,Tasa de crecimiento anual del PIB nominal per cápita,,,Mendata,Euros,Mendata,10.2
2020,Tasa de crecimiento anual del PIB nominal per cápita,,,Mendata,Euros,Mendata,2.2
2018,Tasa de crecimiento anual del PIB nominal per cápita,,,Mendexa,Euros,Mendexa,6.0
2021,Tasa de crecimiento anual del PIB nominal per cápita,,,Mendexa,Euros,Mendexa,22.2
2017,Tasa de crecimiento anual del PIB nominal per cápita,,,Mendexa,Euros,Mendexa,4.0
2016,Tasa de crecimiento anual del PIB nominal per cápita,,,Mendexa,Euros,Mendexa,18.6
2019,Tasa de crecimiento anual del PIB nominal per cápita,,,Mendexa,Euros,Mendexa,-9.9
2020,Tasa de crecimiento anual del PIB nominal per cápita,,,Mendexa,Euros,Mendexa,-19.7
2015,Tasa de crecimiento anual del PIB nominal per cápita,,,Mendexa,Euros,Mendexa,-4.6
2018,Tasa de crecimiento anual del PIB nominal per cápita,,,Meñaka,Euros,Meñaka,-4.4
2015,Tasa de crecimiento anual del PIB nominal per cápita,,,Meñaka,Euros,Meñaka,13.4
2019,Tasa de crecimiento anual del PIB nominal per cápita,,,Meñaka,Euros,Meñaka,18.7
2016,Tasa de crecimiento anual del PIB nominal per cápita,,,Meñaka,Euros,Meñaka,-15.8
2017,Tasa de crecimiento anual del PIB nominal per cápita,,,Meñaka,Euros,Meñaka,6.3
2020,Tasa de crecimiento anual del PIB nominal per cápita,,,Meñaka,Euros,Meñaka,-13.9
2021,Tasa de crecimiento anual del PIB nominal per cápita,,,Meñaka,Euros,Meñaka,-4.8
2021,Tasa de crecimiento anual del PIB nominal per cápita,,,Moreda de Álava/Moreda Araba,Euros,Moreda de Álava/Moreda Araba,15.8
2015,Tasa de crecimiento anual del PIB nominal per cápita,,,Moreda de Álava/Moreda Araba,Euros,Moreda de Álava/Moreda Araba,24.4
2016,Tasa de crecimiento anual del PIB nominal per cápita,,,Moreda de Álava/Moreda Araba,Euros,Moreda de Álava/Moreda Araba,-9.3
2018,Tasa de crecimiento anual del PIB nominal per cápita,,,Moreda de Álava/Moreda Araba,Euros,Moreda de Álava/Moreda Araba,7.4
2020,Tasa de crecimiento anual del PIB nominal per cápita,,,Moreda de Álava/Moreda Araba,Euros,Moreda de Álava/Moreda Araba,3.4
2017,Tasa de crecimiento anual del PIB nominal per cápita,,,Moreda de Álava/Moreda Araba,Euros,Moreda de Álava/Moreda Araba,-0.9
2019,Tasa de crecimiento anual del PIB nominal per cápita,,,Moreda de Álava/Moreda Araba,Euros,Moreda de Álava/Moreda Araba,-6.9
2017,Tasa de crecimiento anual del PIB nominal per cápita,,,Morga,Euros,Morga,8.2
2021,Tasa de crecimiento anual del PIB nominal per cápita,,,Morga,Euros,Morga,6.8
2020,Tasa de crecimiento anual del PIB nominal per cápita,,,Morga,Euros,Morga,-36.2
2018,Tasa de crecimiento anual del PIB nominal per cápita,,,Morga,Euros,Morga,13.0
2019,Tasa de crecimiento anual del PIB nominal per cápita,,,Morga,Euros,Morga,30.6
