Year,Series,Territorio histórico,Comarca,Municipio,Units,GeoCode,Value
2018,Proporción de la población que utiliza servicios básicos de agua potable,,,Lazkao,Porcentaje,Lazkao,100.0
2013,Proporción de la población que utiliza servicios básicos de agua potable,,,Lazkao,Porcentaje,Lazkao,100.0
2014,Proporción de la población que utiliza servicios básicos de agua potable,,,Lazkao,Porcentaje,Lazkao,100.0
2010,Proporción de la población que utiliza servicios básicos de agua potable,,,Lazkao,Porcentaje,Lazkao,100.0
2010,Proporción de la población que utiliza servicios básicos de saneamiento,,,Lazkao,Porcentaje,Lazkao,99.5
2020,Proporción de la población que utiliza servicios básicos de agua potable,,,Leaburu,Porcentaje,Leaburu,100.0
2014,Proporción de la población que utiliza servicios básicos de agua potable,,,Leaburu,Porcentaje,Leaburu,100.0
2010,Proporción de la población que utiliza servicios básicos de agua potable,,,Leaburu,Porcentaje,Leaburu,100.0
2022,Proporción de la población que utiliza servicios básicos de agua potable,,,Leaburu,Porcentaje,Leaburu,100.0
2019,Proporción de la población que utiliza servicios básicos de agua potable,,,Leaburu,Porcentaje,Leaburu,100.0
2018,Proporción de la población que utiliza servicios básicos de agua potable,,,Leaburu,Porcentaje,Leaburu,100.0
2016,Proporción de la población que utiliza servicios básicos de agua potable,,,Leaburu,Porcentaje,Leaburu,100.0
2015,Proporción de la población que utiliza servicios básicos de agua potable,,,Leaburu,Porcentaje,Leaburu,100.0
2021,Proporción de la población que utiliza servicios básicos de agua potable,,,Leaburu,Porcentaje,Leaburu,100.0
2013,Proporción de la población que utiliza servicios básicos de agua potable,,,Leaburu,Porcentaje,Leaburu,100.0
2023,Proporción de la población que utiliza servicios básicos de agua potable,,,Leaburu,Porcentaje,Leaburu,100.0
2020,Proporción de la población que utiliza servicios básicos de saneamiento,,,Leaburu,Porcentaje,Leaburu,100.0
2016,Proporción de la población que utiliza servicios básicos de saneamiento,,,Leaburu,Porcentaje,Leaburu,100.0
2021,Proporción de la población que utiliza servicios básicos de saneamiento,,,Leaburu,Porcentaje,Leaburu,100.0
2010,Proporción de la población que utiliza servicios básicos de saneamiento,,,Leaburu,Porcentaje,Leaburu,100.0
2014,Proporción de la población que utiliza servicios básicos de saneamiento,,,Leaburu,Porcentaje,Leaburu,100.0
2019,Proporción de la población que utiliza servicios básicos de saneamiento,,,Leaburu,Porcentaje,Leaburu,100.0
2023,Proporción de la población que utiliza servicios básicos de saneamiento,,,Leaburu,Porcentaje,Leaburu,100.0
2015,Proporción de la población que utiliza servicios básicos de saneamiento,,,Leaburu,Porcentaje,Leaburu,100.0
2013,Proporción de la población que utiliza servicios básicos de saneamiento,,,Leaburu,Porcentaje,Leaburu,100.0
2022,Proporción de la población que utiliza servicios básicos de saneamiento,,,Leaburu,Porcentaje,Leaburu,100.0
2018,Proporción de la población que utiliza servicios básicos de saneamiento,,,Leaburu,Porcentaje,Leaburu,100.0
2021,Proporción de la población que utiliza servicios básicos de saneamiento,,,Legazpi,Porcentaje,Legazpi,99.9
2023,Proporción de la población que utiliza servicios básicos de saneamiento,,,Legazpi,Porcentaje,Legazpi,99.9
2019,Proporción de la población que utiliza servicios básicos de saneamiento,,,Legazpi,Porcentaje,Legazpi,99.9
2014,Proporción de la población que utiliza servicios básicos de saneamiento,,,Legazpi,Porcentaje,Legazpi,99.9
2018,Proporción de la población que utiliza servicios básicos de agua potable,,,Legazpi,Porcentaje,Legazpi,96.9
2013,Proporción de la población que utiliza servicios básicos de saneamiento,,,Legazpi,Porcentaje,Legazpi,99.9
2022,Proporción de la población que utiliza servicios básicos de agua potable,,,Legazpi,Porcentaje,Legazpi,97.0
2021,Proporción de la población que utiliza servicios básicos de agua potable,,,Legazpi,Porcentaje,Legazpi,96.9
2023,Proporción de la población que utiliza servicios básicos de agua potable,,,Legazpi,Porcentaje,Legazpi,96.9
2014,Proporción de la población que utiliza servicios básicos de agua potable,,,Legazpi,Porcentaje,Legazpi,96.8
2015,Proporción de la población que utiliza servicios básicos de agua potable,,,Legazpi,Porcentaje,Legazpi,96.9
2016,Proporción de la población que utiliza servicios básicos de agua potable,,,Legazpi,Porcentaje,Legazpi,96.9
2013,Proporción de la población que utiliza servicios básicos de agua potable,,,Legazpi,Porcentaje,Legazpi,96.9
2010,Proporción de la población que utiliza servicios básicos de agua potable,,,Legazpi,Porcentaje,Legazpi,96.7
2019,Proporción de la población que utiliza servicios básicos de agua potable,,,Legazpi,Porcentaje,Legazpi,96.8
2022,Proporción de la población que utiliza servicios básicos de saneamiento,,,Legazpi,Porcentaje,Legazpi,99.9
2018,Proporción de la población que utiliza servicios básicos de saneamiento,,,Legazpi,Porcentaje,Legazpi,99.9
2020,Proporción de la población que utiliza servicios básicos de agua potable,,,Legazpi,Porcentaje,Legazpi,96.9
2020,Proporción de la población que utiliza servicios básicos de saneamiento,,,Legazpi,Porcentaje,Legazpi,99.9
2010,Proporción de la población que utiliza servicios básicos de saneamiento,,,Legazpi,Porcentaje,Legazpi,99.9
2015,Proporción de la población que utiliza servicios básicos de saneamiento,,,Legazpi,Porcentaje,Legazpi,99.9
2016,Proporción de la población que utiliza servicios básicos de saneamiento,,,Legazpi,Porcentaje,Legazpi,99.9
2019,Proporción de la población que utiliza servicios básicos de agua potable,,,Legorreta,Porcentaje,Legorreta,96.6
2013,Proporción de la población que utiliza servicios básicos de agua potable,,,Legorreta,Porcentaje,Legorreta,95.8
2018,Proporción de la población que utiliza servicios básicos de agua potable,,,Legorreta,Porcentaje,Legorreta,96.5
2021,Proporción de la población que utiliza servicios básicos de agua potable,,,Legorreta,Porcentaje,Legorreta,96.3
2016,Proporción de la población que utiliza servicios básicos de agua potable,,,Legorreta,Porcentaje,Legorreta,96.1
2014,Proporción de la población que utiliza servicios básicos de agua potable,,,Legorreta,Porcentaje,Legorreta,96.3
2022,Proporción de la población que utiliza servicios básicos de agua potable,,,Legorreta,Porcentaje,Legorreta,96.5
2015,Proporción de la población que utiliza servicios básicos de agua potable,,,Legorreta,Porcentaje,Legorreta,96.2
2020,Proporción de la población que utiliza servicios básicos de agua potable,,,Legorreta,Porcentaje,Legorreta,96.6
2010,Proporción de la población que utiliza servicios básicos de agua potable,,,Legorreta,Porcentaje,Legorreta,95.4
2023,Proporción de la población que utiliza servicios básicos de agua potable,,,Legorreta,Porcentaje,Legorreta,96.6
2023,Proporción de la población que utiliza servicios básicos de saneamiento,,,Legorreta,Porcentaje,Legorreta,99.0
2020,Proporción de la población que utiliza servicios básicos de saneamiento,,,Legorreta,Porcentaje,Legorreta,99.1
2013,Proporción de la población que utiliza servicios básicos de saneamiento,,,Legorreta,Porcentaje,Legorreta,99.3
2021,Proporción de la población que utiliza servicios básicos de saneamiento,,,Legorreta,Porcentaje,Legorreta,99.1
2014,Proporción de la población que utiliza servicios básicos de saneamiento,,,Legorreta,Porcentaje,Legorreta,99.3
2016,Proporción de la población que utiliza servicios básicos de saneamiento,,,Legorreta,Porcentaje,Legorreta,99.1
2018,Proporción de la población que utiliza servicios básicos de saneamiento,,,Legorreta,Porcentaje,Legorreta,99.3
2019,Proporción de la población que utiliza servicios básicos de saneamiento,,,Legorreta,Porcentaje,Legorreta,99.3
2015,Proporción de la población que utiliza servicios básicos de saneamiento,,,Legorreta,Porcentaje,Legorreta,99.1
2022,Proporción de la población que utiliza servicios básicos de saneamiento,,,Legorreta,Porcentaje,Legorreta,99.1
2010,Proporción de la población que utiliza servicios básicos de saneamiento,,,Legorreta,Porcentaje,Legorreta,98.9
2015,Proporción de la población que utiliza servicios básicos de agua potable,,,Legutio,Porcentaje,Legutio,100.0
2016,Proporción de la población que utiliza servicios básicos de agua potable,,,Legutio,Porcentaje,Legutio,100.0
2023,Proporción de la población que utiliza servicios básicos de saneamiento,,,Legutio,Porcentaje,Legutio,99.9
2014,Proporción de la población que utiliza servicios básicos de saneamiento,,,Legutio,Porcentaje,Legutio,99.9
2019,Proporción de la población que utiliza servicios básicos de agua potable,,,Legutio,Porcentaje,Legutio,100.0
2014,Proporción de la población que utiliza servicios básicos de agua potable,,,Legutio,Porcentaje,Legutio,100.0
2021,Proporción de la población que utiliza servicios básicos de agua potable,,,Legutio,Porcentaje,Legutio,100.0
2013,Proporción de la población que utiliza servicios básicos de agua potable,,,Legutio,Porcentaje,Legutio,100.0
2018,Proporción de la población que utiliza servicios básicos de agua potable,,,Legutio,Porcentaje,Legutio,100.0
2016,Proporción de la población que utiliza servicios básicos de saneamiento,,,Legutio,Porcentaje,Legutio,99.9
2015,Proporción de la población que utiliza servicios básicos de saneamiento,,,Legutio,Porcentaje,Legutio,99.9
2013,Proporción de la población que utiliza servicios básicos de saneamiento,,,Legutio,Porcentaje,Legutio,99.9
2020,Proporción de la población que utiliza servicios básicos de agua potable,,,Legutio,Porcentaje,Legutio,100.0
2023,Proporción de la población que utiliza servicios básicos de agua potable,,,Legutio,Porcentaje,Legutio,100.0
2022,Proporción de la población que utiliza servicios básicos de agua potable,,,Legutio,Porcentaje,Legutio,100.0
2018,Proporción de la población que utiliza servicios básicos de saneamiento,,,Legutio,Porcentaje,Legutio,99.9
2020,Proporción de la población que utiliza servicios básicos de saneamiento,,,Legutio,Porcentaje,Legutio,99.9
2010,Proporción de la población que utiliza servicios básicos de saneamiento,,,Legutio,Porcentaje,Legutio,99.7
2022,Proporción de la población que utiliza servicios básicos de saneamiento,,,Legutio,Porcentaje,Legutio,99.9
2021,Proporción de la población que utiliza servicios básicos de saneamiento,,,Legutio,Porcentaje,Legutio,99.9
2019,Proporción de la población que utiliza servicios básicos de saneamiento,,,Legutio,Porcentaje,Legutio,99.9
2010,Proporción de la población que utiliza servicios básicos de agua potable,,,Legutio,Porcentaje,Legutio,100.0
2018,Proporción de la población que utiliza servicios básicos de agua potable,,,Leintz-Gatzaga,Porcentaje,Leintz-Gatzaga,95.7
2023,Proporción de la población que utiliza servicios básicos de saneamiento,,,Leintz-Gatzaga,Porcentaje,Leintz-Gatzaga,98.8
2013,Proporción de la población que utiliza servicios básicos de agua potable,,,Leintz-Gatzaga,Porcentaje,Leintz-Gatzaga,94.7
2010,Proporción de la población que utiliza servicios básicos de agua potable,,,Leintz-Gatzaga,Porcentaje,Leintz-Gatzaga,94.4
2021,Proporción de la población que utiliza servicios básicos de agua potable,,,Leintz-Gatzaga,Porcentaje,Leintz-Gatzaga,95.5
2019,Proporción de la población que utiliza servicios básicos de agua potable,,,Leintz-Gatzaga,Porcentaje,Leintz-Gatzaga,95.6
2015,Proporción de la población que utiliza servicios básicos de saneamiento,,,Leintz-Gatzaga,Porcentaje,Leintz-Gatzaga,100.0
2014,Proporción de la población que utiliza servicios básicos de saneamiento,,,Leintz-Gatzaga,Porcentaje,Leintz-Gatzaga,100.0
2013,Proporción de la población que utiliza servicios básicos de saneamiento,,,Leintz-Gatzaga,Porcentaje,Leintz-Gatzaga,100.0
2019,Proporción de la población que utiliza servicios básicos de saneamiento,,,Leintz-Gatzaga,Porcentaje,Leintz-Gatzaga,100.0
2010,Proporción de la población que utiliza servicios básicos de saneamiento,,,Leintz-Gatzaga,Porcentaje,Leintz-Gatzaga,100.0
2022,Proporción de la población que utiliza servicios básicos de saneamiento,,,Leintz-Gatzaga,Porcentaje,Leintz-Gatzaga,100.0
2021,Proporción de la población que utiliza servicios básicos de saneamiento,,,Leintz-Gatzaga,Porcentaje,Leintz-Gatzaga,100.0
2018,Proporción de la población que utiliza servicios básicos de saneamiento,,,Leintz-Gatzaga,Porcentaje,Leintz-Gatzaga,100.0
2016,Proporción de la población que utiliza servicios básicos de saneamiento,,,Leintz-Gatzaga,Porcentaje,Leintz-Gatzaga,100.0
2020,Proporción de la población que utiliza servicios básicos de agua potable,,,Leintz-Gatzaga,Porcentaje,Leintz-Gatzaga,95.5
2015,Proporción de la población que utiliza servicios básicos de agua potable,,,Leintz-Gatzaga,Porcentaje,Leintz-Gatzaga,94.7
2014,Proporción de la población que utiliza servicios básicos de agua potable,,,Leintz-Gatzaga,Porcentaje,Leintz-Gatzaga,94.7
2016,Proporción de la población que utiliza servicios básicos de agua potable,,,Leintz-Gatzaga,Porcentaje,Leintz-Gatzaga,94.7
2022,Proporción de la población que utiliza servicios básicos de agua potable,,,Leintz-Gatzaga,Porcentaje,Leintz-Gatzaga,96.6
2020,Proporción de la población que utiliza servicios básicos de saneamiento,,,Leintz-Gatzaga,Porcentaje,Leintz-Gatzaga,100.0
2023,Proporción de la población que utiliza servicios básicos de agua potable,,,Leintz-Gatzaga,Porcentaje,Leintz-Gatzaga,96.5
2015,Proporción de la población que utiliza servicios básicos de agua potable,,,Leioa,Porcentaje,Leioa,100.0
2020,Proporción de la población que utiliza servicios básicos de saneamiento,,,Leioa,Porcentaje,Leioa,100.0
2016,Proporción de la población que utiliza servicios básicos de agua potable,,,Leioa,Porcentaje,Leioa,100.0
2018,Proporción de la población que utiliza servicios básicos de saneamiento,,,Leioa,Porcentaje,Leioa,99.9
2014,Proporción de la población que utiliza servicios básicos de saneamiento,,,Leioa,Porcentaje,Leioa,99.9
2021,Proporción de la población que utiliza servicios básicos de agua potable,,,Leioa,Porcentaje,Leioa,100.0
2010,Proporción de la población que utiliza servicios básicos de agua potable,,,Leioa,Porcentaje,Leioa,99.9
2023,Proporción de la población que utiliza servicios básicos de agua potable,,,Leioa,Porcentaje,Leioa,100.0
2014,Proporción de la población que utiliza servicios básicos de agua potable,,,Leioa,Porcentaje,Leioa,100.0
2022,Proporción de la población que utiliza servicios básicos de saneamiento,,,Leioa,Porcentaje,Leioa,100.0
2023,Proporción de la población que utiliza servicios básicos de saneamiento,,,Leioa,Porcentaje,Leioa,100.0
2016,Proporción de la población que utiliza servicios básicos de saneamiento,,,Leioa,Porcentaje,Leioa,99.9
2019,Proporción de la población que utiliza servicios básicos de agua potable,,,Leioa,Porcentaje,Leioa,100.0
2021,Proporción de la población que utiliza servicios básicos de saneamiento,,,Leioa,Porcentaje,Leioa,100.0
2015,Proporción de la población que utiliza servicios básicos de saneamiento,,,Leioa,Porcentaje,Leioa,99.9
2013,Proporción de la población que utiliza servicios básicos de saneamiento,,,Leioa,Porcentaje,Leioa,99.9
2013,Proporción de la población que utiliza servicios básicos de agua potable,,,Leioa,Porcentaje,Leioa,100.0
2018,Proporción de la población que utiliza servicios básicos de agua potable,,,Leioa,Porcentaje,Leioa,100.0
2020,Proporción de la población que utiliza servicios básicos de agua potable,,,Leioa,Porcentaje,Leioa,100.0
2022,Proporción de la población que utiliza servicios básicos de agua potable,,,Leioa,Porcentaje,Leioa,100.0
2019,Proporción de la población que utiliza servicios básicos de saneamiento,,,Leioa,Porcentaje,Leioa,99.9
2010,Proporción de la población que utiliza servicios básicos de saneamiento,,,Leioa,Porcentaje,Leioa,99.9
2013,Proporción de la población que utiliza servicios básicos de saneamiento,,,Lekeitio,Porcentaje,Lekeitio,99.9
2021,Proporción de la población que utiliza servicios básicos de agua potable,,,Lekeitio,Porcentaje,Lekeitio,100.0
2010,Proporción de la población que utiliza servicios básicos de agua potable,,,Lekeitio,Porcentaje,Lekeitio,100.0
2014,Proporción de la población que utiliza servicios básicos de saneamiento,,,Lekeitio,Porcentaje,Lekeitio,99.9
2022,Proporción de la población que utiliza servicios básicos de agua potable,,,Lekeitio,Porcentaje,Lekeitio,100.0
2010,Proporción de la población que utiliza servicios básicos de saneamiento,,,Lekeitio,Porcentaje,Lekeitio,99.9
2019,Proporción de la población que utiliza servicios básicos de saneamiento,,,Lekeitio,Porcentaje,Lekeitio,100.0
2018,Proporción de la población que utiliza servicios básicos de agua potable,,,Lekeitio,Porcentaje,Lekeitio,100.0
2020,Proporción de la población que utiliza servicios básicos de agua potable,,,Lekeitio,Porcentaje,Lekeitio,100.0
2023,Proporción de la población que utiliza servicios básicos de saneamiento,,,Lekeitio,Porcentaje,Lekeitio,100.0
2022,Proporción de la población que utiliza servicios básicos de saneamiento,,,Lekeitio,Porcentaje,Lekeitio,100.0
2021,Proporción de la población que utiliza servicios básicos de saneamiento,,,Lekeitio,Porcentaje,Lekeitio,100.0
2020,Proporción de la población que utiliza servicios básicos de saneamiento,,,Lekeitio,Porcentaje,Lekeitio,100.0
2015,Proporción de la población que utiliza servicios básicos de saneamiento,,,Lekeitio,Porcentaje,Lekeitio,99.9
2013,Proporción de la población que utiliza servicios básicos de agua potable,,,Lekeitio,Porcentaje,Lekeitio,100.0
2015,Proporción de la población que utiliza servicios básicos de agua potable,,,Lekeitio,Porcentaje,Lekeitio,100.0
2014,Proporción de la población que utiliza servicios básicos de agua potable,,,Lekeitio,Porcentaje,Lekeitio,100.0
2016,Proporción de la población que utiliza servicios básicos de agua potable,,,Lekeitio,Porcentaje,Lekeitio,100.0
2019,Proporción de la población que utiliza servicios básicos de agua potable,,,Lekeitio,Porcentaje,Lekeitio,100.0
2023,Proporción de la población que utiliza servicios básicos de agua potable,,,Lekeitio,Porcentaje,Lekeitio,100.0
2016,Proporción de la población que utiliza servicios básicos de saneamiento,,,Lekeitio,Porcentaje,Lekeitio,99.9
2018,Proporción de la población que utiliza servicios básicos de saneamiento,,,Lekeitio,Porcentaje,Lekeitio,100.0
2014,Proporción de la población que utiliza servicios básicos de agua potable,,,Lemoa,Porcentaje,Lemoa,100.0
2021,Proporción de la población que utiliza servicios básicos de saneamiento,,,Lemoa,Porcentaje,Lemoa,100.0
2015,Proporción de la población que utiliza servicios básicos de saneamiento,,,Lemoa,Porcentaje,Lemoa,99.7
2022,Proporción de la población que utiliza servicios básicos de saneamiento,,,Lemoa,Porcentaje,Lemoa,100.0
2020,Proporción de la población que utiliza servicios básicos de saneamiento,,,Lemoa,Porcentaje,Lemoa,100.0
2013,Proporción de la población que utiliza servicios básicos de agua potable,,,Lemoa,Porcentaje,Lemoa,100.0
2022,Proporción de la población que utiliza servicios básicos de agua potable,,,Lemoa,Porcentaje,Lemoa,100.0
2019,Proporción de la población que utiliza servicios básicos de saneamiento,,,Lemoa,Porcentaje,Lemoa,99.6
2015,Proporción de la población que utiliza servicios básicos de agua potable,,,Lemoa,Porcentaje,Lemoa,100.0
2018,Proporción de la población que utiliza servicios básicos de agua potable,,,Lemoa,Porcentaje,Lemoa,100.0
2020,Proporción de la población que utiliza servicios básicos de agua potable,,,Lemoa,Porcentaje,Lemoa,100.0
2014,Proporción de la población que utiliza servicios básicos de saneamiento,,,Lemoa,Porcentaje,Lemoa,99.6
2023,Proporción de la población que utiliza servicios básicos de saneamiento,,,Lemoa,Porcentaje,Lemoa,100.0
2018,Proporción de la población que utiliza servicios básicos de saneamiento,,,Lemoa,Porcentaje,Lemoa,99.7
2016,Proporción de la población que utiliza servicios básicos de saneamiento,,,Lemoa,Porcentaje,Lemoa,99.7
2013,Proporción de la población que utiliza servicios básicos de saneamiento,,,Lemoa,Porcentaje,Lemoa,99.5
2010,Proporción de la población que utiliza servicios básicos de saneamiento,,,Lemoa,Porcentaje,Lemoa,99.4
2010,Proporción de la población que utiliza servicios básicos de agua potable,,,Lemoa,Porcentaje,Lemoa,100.0
2016,Proporción de la población que utiliza servicios básicos de agua potable,,,Lemoa,Porcentaje,Lemoa,100.0
2019,Proporción de la población que utiliza servicios básicos de agua potable,,,Lemoa,Porcentaje,Lemoa,100.0
2021,Proporción de la población que utiliza servicios básicos de agua potable,,,Lemoa,Porcentaje,Lemoa,100.0
2023,Proporción de la población que utiliza servicios básicos de agua potable,,,Lemoa,Porcentaje,Lemoa,100.0
2010,Proporción de la población que utiliza servicios básicos de saneamiento,,,Lemoiz,Porcentaje,Lemoiz,97.9
2021,Proporción de la población que utiliza servicios básicos de agua potable,,,Lemoiz,Porcentaje,Lemoiz,100.0
2023,Proporción de la población que utiliza servicios básicos de saneamiento,,,Lemoiz,Porcentaje,Lemoiz,100.0
2018,Proporción de la población que utiliza servicios básicos de saneamiento,,,Lemoiz,Porcentaje,Lemoiz,99.5
2022,Proporción de la población que utiliza servicios básicos de saneamiento,,,Lemoiz,Porcentaje,Lemoiz,100.0
2015,Proporción de la población que utiliza servicios básicos de agua potable,,,Lemoiz,Porcentaje,Lemoiz,100.0
2023,Proporción de la población que utiliza servicios básicos de agua potable,,,Lemoiz,Porcentaje,Lemoiz,100.0
2016,Proporción de la población que utiliza servicios básicos de agua potable,,,Lemoiz,Porcentaje,Lemoiz,100.0
2014,Proporción de la población que utiliza servicios básicos de saneamiento,,,Lemoiz,Porcentaje,Lemoiz,98.9
2019,Proporción de la población que utiliza servicios básicos de saneamiento,,,Lemoiz,Porcentaje,Lemoiz,99.5
2013,Proporción de la población que utiliza servicios básicos de saneamiento,,,Lemoiz,Porcentaje,Lemoiz,98.8
2020,Proporción de la población que utiliza servicios básicos de saneamiento,,,Lemoiz,Porcentaje,Lemoiz,100.0
2016,Proporción de la población que utiliza servicios básicos de saneamiento,,,Lemoiz,Porcentaje,Lemoiz,99.1
2015,Proporción de la población que utiliza servicios básicos de saneamiento,,,Lemoiz,Porcentaje,Lemoiz,98.9
2010,Proporción de la población que utiliza servicios básicos de agua potable,,,Lemoiz,Porcentaje,Lemoiz,100.0
2019,Proporción de la población que utiliza servicios básicos de agua potable,,,Lemoiz,Porcentaje,Lemoiz,100.0
2013,Proporción de la población que utiliza servicios básicos de agua potable,,,Lemoiz,Porcentaje,Lemoiz,100.0
2018,Proporción de la población que utiliza servicios básicos de agua potable,,,Lemoiz,Porcentaje,Lemoiz,100.0
2020,Proporción de la población que utiliza servicios básicos de agua potable,,,Lemoiz,Porcentaje,Lemoiz,100.0
2022,Proporción de la población que utiliza servicios básicos de agua potable,,,Lemoiz,Porcentaje,Lemoiz,100.0
2021,Proporción de la población que utiliza servicios básicos de saneamiento,,,Lemoiz,Porcentaje,Lemoiz,100.0
2014,Proporción de la población que utiliza servicios básicos de agua potable,,,Lemoiz,Porcentaje,Lemoiz,100.0
2015,Proporción de la población que utiliza servicios básicos de agua potable,,,Leza,Porcentaje,Leza,100.0
2019,Proporción de la población que utiliza servicios básicos de agua potable,,,Leza,Porcentaje,Leza,100.0
2020,Proporción de la población que utiliza servicios básicos de saneamiento,,,Leza,Porcentaje,Leza,97.8
2010,Proporción de la población que utiliza servicios básicos de saneamiento,,,Leza,Porcentaje,Leza,97.9
2013,Proporción de la población que utiliza servicios básicos de agua potable,,,Leza,Porcentaje,Leza,100.0
2021,Proporción de la población que utiliza servicios básicos de agua potable,,,Leza,Porcentaje,Leza,100.0
2018,Proporción de la población que utiliza servicios básicos de agua potable,,,Leza,Porcentaje,Leza,100.0
2010,Proporción de la población que utiliza servicios básicos de agua potable,,,Leza,Porcentaje,Leza,100.0
2023,Proporción de la población que utiliza servicios básicos de agua potable,,,Leza,Porcentaje,Leza,100.0
2016,Proporción de la población que utiliza servicios básicos de agua potable,,,Leza,Porcentaje,Leza,100.0
2020,Proporción de la población que utiliza servicios básicos de agua potable,,,Leza,Porcentaje,Leza,100.0
2019,Proporción de la población que utiliza servicios básicos de saneamiento,,,Leza,Porcentaje,Leza,97.8
2013,Proporción de la población que utiliza servicios básicos de saneamiento,,,Leza,Porcentaje,Leza,97.7
2022,Proporción de la población que utiliza servicios básicos de saneamiento,,,Leza,Porcentaje,Leza,99.0
2015,Proporción de la población que utiliza servicios básicos de saneamiento,,,Leza,Porcentaje,Leza,96.8
2014,Proporción de la población que utiliza servicios básicos de saneamiento,,,Leza,Porcentaje,Leza,96.6
2022,Proporción de la población que utiliza servicios básicos de agua potable,,,Leza,Porcentaje,Leza,100.0
2018,Proporción de la población que utiliza servicios básicos de saneamiento,,,Leza,Porcentaje,Leza,97.8
2021,Proporción de la población que utiliza servicios básicos de saneamiento,,,Leza,Porcentaje,Leza,98.9
2023,Proporción de la población que utiliza servicios básicos de saneamiento,,,Leza,Porcentaje,Leza,99.0
2016,Proporción de la población que utiliza servicios básicos de saneamiento,,,Leza,Porcentaje,Leza,96.8
2014,Proporción de la población que utiliza servicios básicos de agua potable,,,Leza,Porcentaje,Leza,100.0
2022,Proporción de la población que utiliza servicios básicos de saneamiento,,,Lezama,Porcentaje,Lezama,100.0
2016,Proporción de la población que utiliza servicios básicos de saneamiento,,,Lezama,Porcentaje,Lezama,99.5
2021,Proporción de la población que utiliza servicios básicos de saneamiento,,,Lezama,Porcentaje,Lezama,100.0
2023,Proporción de la población que utiliza servicios básicos de saneamiento,,,Lezama,Porcentaje,Lezama,100.0
2018,Proporción de la población que utiliza servicios básicos de saneamiento,,,Lezama,Porcentaje,Lezama,99.7
2013,Proporción de la población que utiliza servicios básicos de saneamiento,,,Lezama,Porcentaje,Lezama,99.6
2010,Proporción de la población que utiliza servicios básicos de saneamiento,,,Lezama,Porcentaje,Lezama,99.6
2015,Proporción de la población que utiliza servicios básicos de agua potable,,,Lezama,Porcentaje,Lezama,99.9
2022,Proporción de la población que utiliza servicios básicos de agua potable,,,Lezama,Porcentaje,Lezama,99.9
2013,Proporción de la población que utiliza servicios básicos de agua potable,,,Lezama,Porcentaje,Lezama,99.9
2018,Proporción de la población que utiliza servicios básicos de agua potable,,,Lezama,Porcentaje,Lezama,99.9
2020,Proporción de la población que utiliza servicios básicos de agua potable,,,Lezama,Porcentaje,Lezama,99.9
2016,Proporción de la población que utiliza servicios básicos de agua potable,,,Lezama,Porcentaje,Lezama,99.9
2014,Proporción de la población que utiliza servicios básicos de agua potable,,,Lezama,Porcentaje,Lezama,99.9
2023,Proporción de la población que utiliza servicios básicos de agua potable,,,Lezama,Porcentaje,Lezama,99.9
2015,Proporción de la población que utiliza servicios básicos de saneamiento,,,Lezama,Porcentaje,Lezama,99.5
2020,Proporción de la población que utiliza servicios básicos de saneamiento,,,Lezama,Porcentaje,Lezama,100.0
2010,Proporción de la población que utiliza servicios básicos de agua potable,,,Lezama,Porcentaje,Lezama,99.9
2021,Proporción de la población que utiliza servicios básicos de agua potable,,,Lezama,Porcentaje,Lezama,99.9
2019,Proporción de la población que utiliza servicios básicos de saneamiento,,,Lezama,Porcentaje,Lezama,99.7
2014,Proporción de la población que utiliza servicios básicos de saneamiento,,,Lezama,Porcentaje,Lezama,99.6
2019,Proporción de la población que utiliza servicios básicos de agua potable,,,Lezama,Porcentaje,Lezama,99.9
2020,Proporción de la población que utiliza servicios básicos de agua potable,,,Lezo,Porcentaje,Lezo,99.6
2019,Proporción de la población que utiliza servicios básicos de agua potable,,,Lezo,Porcentaje,Lezo,99.6
2021,Proporción de la población que utiliza servicios básicos de agua potable,,,Lezo,Porcentaje,Lezo,99.6
2022,Proporción de la población que utiliza servicios básicos de agua potable,,,Lezo,Porcentaje,Lezo,99.5
2013,Proporción de la población que utiliza servicios básicos de agua potable,,,Lezo,Porcentaje,Lezo,99.6
2016,Proporción de la población que utiliza servicios básicos de agua potable,,,Lezo,Porcentaje,Lezo,99.5
2010,Proporción de la población que utiliza servicios básicos de agua potable,,,Lezo,Porcentaje,Lezo,99.6
2023,Proporción de la población que utiliza servicios básicos de agua potable,,,Lezo,Porcentaje,Lezo,99.5
2014,Proporción de la población que utiliza servicios básicos de agua potable,,,Lezo,Porcentaje,Lezo,99.6
2015,Proporción de la población que utiliza servicios básicos de agua potable,,,Lezo,Porcentaje,Lezo,99.5
2020,Proporción de la población que utiliza servicios básicos de saneamiento,,,Lezo,Porcentaje,Lezo,99.8
2022,Proporción de la población que utiliza servicios básicos de saneamiento,,,Lezo,Porcentaje,Lezo,99.8
2014,Proporción de la población que utiliza servicios básicos de saneamiento,,,Lezo,Porcentaje,Lezo,99.7
2015,Proporción de la población que utiliza servicios básicos de saneamiento,,,Lezo,Porcentaje,Lezo,99.7
2019,Proporción de la población que utiliza servicios básicos de saneamiento,,,Lezo,Porcentaje,Lezo,99.8
2023,Proporción de la población que utiliza servicios básicos de saneamiento,,,Lezo,Porcentaje,Lezo,99.8
2016,Proporción de la población que utiliza servicios básicos de saneamiento,,,Lezo,Porcentaje,Lezo,99.7
