Year,Series,Sexo,Renta,Territorio,Comarca,Municipio,Units,GeoCode,Value
2009,EU_INCOME_AVG,F,INCOME_LABOUR,,,ES48080,EUR,ES48080,9602.0
2014,EU_INCOME_AVG,F,INCOME_LABOUR,,,ES48080,EUR,ES48080,10066.0
2018,EU_INCOME_AVG,F,INCOME_LABOUR,,,ES48080,EUR,ES48080,11053.0
2019,EU_INCOME_AVG,F,INCOME_LABOUR,,,ES48080,EUR,ES48080,12154.0
2017,EU_INCOME_AVG,F,INCOME_LABOUR,,,ES48080,EUR,ES48080,11097.0
2015,EU_INCOME_AVG,F,INCOME_LABOUR,,,ES48080,EUR,ES48080,10318.0
2011,EU_INCOME_AVG,F,INCOME_LABOUR,,,ES48080,EUR,ES48080,9677.0
2019,EU_INCOME_AVG,F,INCOME_LABOUR,,,ES20075,EUR,ES20075,13147.0
2016,EU_INCOME_AVG,F,INCOME_LABOUR,,,ES20075,EUR,ES20075,11902.0
2013,EU_INCOME_AVG,F,INCOME_LABOUR,,,ES20075,EUR,ES20075,11300.0
2020,EU_INCOME_AVG,F,INCOME_LABOUR,,,ES20075,EUR,ES20075,13499.0
2017,EU_INCOME_AVG,F,INCOME_LABOUR,,,ES20075,EUR,ES20075,11968.0
2014,EU_INCOME_AVG,F,INCOME_LABOUR,,,ES20075,EUR,ES20075,10994.0
2009,EU_INCOME_AVG,F,INCOME_LABOUR,,,ES20075,EUR,ES20075,11002.0
2015,EU_INCOME_AVG,F,INCOME_LABOUR,,,ES20075,EUR,ES20075,11417.0
2018,EU_INCOME_AVG,F,INCOME_LABOUR,,,ES20075,EUR,ES20075,13191.0
2021,EU_INCOME_AVG,F,INCOME_LABOUR,,,ES20075,EUR,ES20075,14044.0
2011,EU_INCOME_AVG,F,INCOME_LABOUR,,,ES20075,EUR,ES20075,11363.0
2021,EU_INCOME_AVG,F,INCOME_LABOUR,,,ES01057,EUR,ES01057,11657.0
2013,EU_INCOME_AVG,F,INCOME_LABOUR,,,ES01057,EUR,ES01057,9051.0
2018,EU_INCOME_AVG,F,INCOME_LABOUR,,,ES01057,EUR,ES01057,10357.0
2017,EU_INCOME_AVG,F,INCOME_LABOUR,,,ES01057,EUR,ES01057,11840.0
2011,EU_INCOME_AVG,F,INCOME_LABOUR,,,ES01057,EUR,ES01057,9047.0
2020,EU_INCOME_AVG,F,INCOME_LABOUR,,,ES01057,EUR,ES01057,11033.0
2009,EU_INCOME_AVG,F,INCOME_LABOUR,,,ES01057,EUR,ES01057,10036.0
2019,EU_INCOME_AVG,F,INCOME_LABOUR,,,ES01057,EUR,ES01057,12109.0
2015,EU_INCOME_AVG,F,INCOME_LABOUR,,,ES01057,EUR,ES01057,10548.0
2016,EU_INCOME_AVG,F,INCOME_LABOUR,,,ES01057,EUR,ES01057,10275.0
2014,EU_INCOME_AVG,F,INCOME_LABOUR,,,ES01057,EUR,ES01057,9252.0
2021,EU_INCOME_AVG,F,INCOME_LABOUR,,,ES01059,EUR,ES01059,15380.0
2020,EU_INCOME_AVG,F,INCOME_LABOUR,,,ES01059,EUR,ES01059,14805.0
2017,EU_INCOME_AVG,F,INCOME_LABOUR,,,ES01059,EUR,ES01059,13625.0
2014,EU_INCOME_AVG,F,INCOME_LABOUR,,,ES01059,EUR,ES01059,13050.0
2019,EU_INCOME_AVG,F,INCOME_LABOUR,,,ES01059,EUR,ES01059,14742.0
2018,EU_INCOME_AVG,F,INCOME_LABOUR,,,ES01059,EUR,ES01059,14090.0
2016,EU_INCOME_AVG,F,INCOME_LABOUR,,,ES01059,EUR,ES01059,13354.0
2013,EU_INCOME_AVG,F,INCOME_LABOUR,,,ES01059,EUR,ES01059,13101.0
2015,EU_INCOME_AVG,F,INCOME_LABOUR,,,ES01059,EUR,ES01059,13325.0
2011,EU_INCOME_AVG,F,INCOME_LABOUR,,,ES01059,EUR,ES01059,13514.0
2009,EU_INCOME_AVG,F,INCOME_LABOUR,,,ES01059,EUR,ES01059,13200.0
2017,EU_INCOME_AVG,F,INCOME_LABOUR,,,ES01060,EUR,ES01060,10892.0
2014,EU_INCOME_AVG,F,INCOME_LABOUR,,,ES01060,EUR,ES01060,11587.0
2016,EU_INCOME_AVG,F,INCOME_LABOUR,,,ES01060,EUR,ES01060,9844.0
2020,EU_INCOME_AVG,F,INCOME_LABOUR,,,ES01060,EUR,ES01060,10891.0
2015,EU_INCOME_AVG,F,INCOME_LABOUR,,,ES01060,EUR,ES01060,10215.0
2018,EU_INCOME_AVG,F,INCOME_LABOUR,,,ES01060,EUR,ES01060,13493.0
2009,EU_INCOME_AVG,F,INCOME_LABOUR,,,ES01060,EUR,ES01060,9981.0
2021,EU_INCOME_AVG,F,INCOME_LABOUR,,,ES01060,EUR,ES01060,11180.0
2019,EU_INCOME_AVG,F,INCOME_LABOUR,,,ES01060,EUR,ES01060,11806.0
2013,EU_INCOME_AVG,F,INCOME_LABOUR,,,ES01060,EUR,ES01060,10549.0
2011,EU_INCOME_AVG,F,INCOME_LABOUR,,,ES01060,EUR,ES01060,8588.0
2016,EU_INCOME_AVG,F,INCOME_LABOUR,,,ES48095,EUR,ES48095,13437.0
2019,EU_INCOME_AVG,F,INCOME_LABOUR,,,ES48095,EUR,ES48095,13895.0
2009,EU_INCOME_AVG,F,INCOME_LABOUR,,,ES48095,EUR,ES48095,11215.0
2020,EU_INCOME_AVG,F,INCOME_LABOUR,,,ES48095,EUR,ES48095,13614.0
2011,EU_INCOME_AVG,F,INCOME_LABOUR,,,ES48095,EUR,ES48095,12380.0
2014,EU_INCOME_AVG,F,INCOME_LABOUR,,,ES48095,EUR,ES48095,12164.0
2013,EU_INCOME_AVG,F,INCOME_LABOUR,,,ES48095,EUR,ES48095,12719.0
2015,EU_INCOME_AVG,F,INCOME_LABOUR,,,ES48095,EUR,ES48095,12660.0
2021,EU_INCOME_AVG,F,INCOME_LABOUR,,,ES48095,EUR,ES48095,14400.0
2018,EU_INCOME_AVG,F,INCOME_LABOUR,,,ES48095,EUR,ES48095,12849.0
2017,EU_INCOME_AVG,F,INCOME_LABOUR,,,ES48095,EUR,ES48095,12895.0
2016,EU_INCOME_AVG,F,INCOME_LABOUR,,,ES20078,EUR,ES20078,13534.0
2015,EU_INCOME_AVG,F,INCOME_LABOUR,,,ES20078,EUR,ES20078,12893.0
2011,EU_INCOME_AVG,F,INCOME_LABOUR,,,ES20078,EUR,ES20078,12528.0
2014,EU_INCOME_AVG,F,INCOME_LABOUR,,,ES20078,EUR,ES20078,12530.0
2013,EU_INCOME_AVG,F,INCOME_LABOUR,,,ES20078,EUR,ES20078,12566.0
2019,EU_INCOME_AVG,F,INCOME_LABOUR,,,ES20078,EUR,ES20078,14755.0
2009,EU_INCOME_AVG,F,INCOME_LABOUR,,,ES20078,EUR,ES20078,11907.0
2018,EU_INCOME_AVG,F,INCOME_LABOUR,,,ES20078,EUR,ES20078,13670.0
2020,EU_INCOME_AVG,F,INCOME_LABOUR,,,ES20078,EUR,ES20078,15067.0
2021,EU_INCOME_AVG,F,INCOME_LABOUR,,,ES20078,EUR,ES20078,15018.0
2017,EU_INCOME_AVG,F,INCOME_LABOUR,,,ES20078,EUR,ES20078,13651.0
2018,EU_INCOME_AVG,F,INCOME_LABOUR,,,ES01061,EUR,ES01061,18324.0
2016,EU_INCOME_AVG,F,INCOME_LABOUR,,,ES01061,EUR,ES01061,16570.0
2013,EU_INCOME_AVG,F,INCOME_LABOUR,,,ES01061,EUR,ES01061,15170.0
2021,EU_INCOME_AVG,F,INCOME_LABOUR,,,ES01061,EUR,ES01061,19227.0
2017,EU_INCOME_AVG,F,INCOME_LABOUR,,,ES01061,EUR,ES01061,15930.0
2020,EU_INCOME_AVG,F,INCOME_LABOUR,,,ES01061,EUR,ES01061,20009.0
2014,EU_INCOME_AVG,F,INCOME_LABOUR,,,ES01061,EUR,ES01061,14907.0
2019,EU_INCOME_AVG,F,INCOME_LABOUR,,,ES01061,EUR,ES01061,17812.0
2015,EU_INCOME_AVG,F,INCOME_LABOUR,,,ES01061,EUR,ES01061,17633.0
2011,EU_INCOME_AVG,F,INCOME_LABOUR,,,ES01061,EUR,ES01061,13646.0
2009,EU_INCOME_AVG,F,INCOME_LABOUR,,,ES01061,EUR,ES01061,12899.0
2014,EU_INCOME_AVG,F,INCOME_LABOUR,,,ES48096,EUR,ES48096,10442.0
2015,EU_INCOME_AVG,F,INCOME_LABOUR,,,ES48096,EUR,ES48096,10735.0
2016,EU_INCOME_AVG,F,INCOME_LABOUR,,,ES48096,EUR,ES48096,10851.0
2011,EU_INCOME_AVG,F,INCOME_LABOUR,,,ES48096,EUR,ES48096,10148.0
2019,EU_INCOME_AVG,F,INCOME_LABOUR,,,ES48096,EUR,ES48096,12741.0
2020,EU_INCOME_AVG,F,INCOME_LABOUR,,,ES48096,EUR,ES48096,13097.0
2009,EU_INCOME_AVG,F,INCOME_LABOUR,,,ES48096,EUR,ES48096,10052.0
2017,EU_INCOME_AVG,F,INCOME_LABOUR,,,ES48096,EUR,ES48096,11407.0
2013,EU_INCOME_AVG,F,INCOME_LABOUR,,,ES48096,EUR,ES48096,10232.0
2018,EU_INCOME_AVG,F,INCOME_LABOUR,,,ES48096,EUR,ES48096,11525.0
2021,EU_INCOME_AVG,F,INCOME_LABOUR,,,ES48096,EUR,ES48096,13784.0
2009,EU_INCOME_AVG,F,INCOME_LABOUR,,,ES01062,EUR,ES01062,11416.0
2011,EU_INCOME_AVG,F,INCOME_LABOUR,,,ES01062,EUR,ES01062,10290.0
2014,EU_INCOME_AVG,F,INCOME_LABOUR,,,ES01062,EUR,ES01062,10596.0
2016,EU_INCOME_AVG,F,INCOME_LABOUR,,,ES01062,EUR,ES01062,10922.0
2015,EU_INCOME_AVG,F,INCOME_LABOUR,,,ES01062,EUR,ES01062,10344.0
2020,EU_INCOME_AVG,F,INCOME_LABOUR,,,ES01062,EUR,ES01062,12598.0
2018,EU_INCOME_AVG,F,INCOME_LABOUR,,,ES01062,EUR,ES01062,11347.0
2013,EU_INCOME_AVG,F,INCOME_LABOUR,,,ES01062,EUR,ES01062,11520.0
2021,EU_INCOME_AVG,F,INCOME_LABOUR,,,ES01062,EUR,ES01062,13281.0
2019,EU_INCOME_AVG,F,INCOME_LABOUR,,,ES01062,EUR,ES01062,12359.0
2017,EU_INCOME_AVG,F,INCOME_LABOUR,,,ES01062,EUR,ES01062,10873.0
2020,EU_INCOME_AVG,F,INCOME_LABOUR,,,ES48905,EUR,ES48905,14238.0
2015,EU_INCOME_AVG,F,INCOME_LABOUR,,,ES48905,EUR,ES48905,12389.0
2013,EU_INCOME_AVG,F,INCOME_LABOUR,,,ES48905,EUR,ES48905,12109.0
2019,EU_INCOME_AVG,F,INCOME_LABOUR,,,ES48905,EUR,ES48905,14083.0
2016,EU_INCOME_AVG,F,INCOME_LABOUR,,,ES48905,EUR,ES48905,13118.0
2009,EU_INCOME_AVG,F,INCOME_LABOUR,,,ES48905,EUR,ES48905,11629.0
2018,EU_INCOME_AVG,F,INCOME_LABOUR,,,ES48905,EUR,ES48905,13027.0
2021,EU_INCOME_AVG,F,INCOME_LABOUR,,,ES48905,EUR,ES48905,15067.0
2011,EU_INCOME_AVG,F,INCOME_LABOUR,,,ES48905,EUR,ES48905,12260.0
2017,EU_INCOME_AVG,F,INCOME_LABOUR,,,ES48905,EUR,ES48905,13244.0
2014,EU_INCOME_AVG,F,INCOME_LABOUR,,,ES48905,EUR,ES48905,12485.0
2020,EU_INCOME_AVG,F,INCOME_LABOUR,,,ES48097,EUR,ES48097,13381.0
2013,EU_INCOME_AVG,F,INCOME_LABOUR,,,ES48097,EUR,ES48097,10952.0
2015,EU_INCOME_AVG,F,INCOME_LABOUR,,,ES48097,EUR,ES48097,11516.0
2014,EU_INCOME_AVG,F,INCOME_LABOUR,,,ES48097,EUR,ES48097,11266.0
2009,EU_INCOME_AVG,F,INCOME_LABOUR,,,ES48097,EUR,ES48097,10892.0
2016,EU_INCOME_AVG,F,INCOME_LABOUR,,,ES48097,EUR,ES48097,11997.0
2019,EU_INCOME_AVG,F,INCOME_LABOUR,,,ES48097,EUR,ES48097,12894.0
2021,EU_INCOME_AVG,F,INCOME_LABOUR,,,ES48097,EUR,ES48097,14180.0
2011,EU_INCOME_AVG,F,INCOME_LABOUR,,,ES48097,EUR,ES48097,11180.0
2017,EU_INCOME_AVG,F,INCOME_LABOUR,,,ES48097,EUR,ES48097,12326.0
2018,EU_INCOME_AVG,F,INCOME_LABOUR,,,ES48097,EUR,ES48097,12283.0
2009,EU_INCOME_AVG,F,INCOME_LABOUR,,,ES20079,EUR,ES20079,12872.0
2021,EU_INCOME_AVG,F,INCOME_LABOUR,,,ES20079,EUR,ES20079,17746.0
2016,EU_INCOME_AVG,F,INCOME_LABOUR,,,ES20079,EUR,ES20079,14283.0
2013,EU_INCOME_AVG,F,INCOME_LABOUR,,,ES20079,EUR,ES20079,13220.0
2014,EU_INCOME_AVG,F,INCOME_LABOUR,,,ES20079,EUR,ES20079,13155.0
2020,EU_INCOME_AVG,F,INCOME_LABOUR,,,ES20079,EUR,ES20079,17114.0
2019,EU_INCOME_AVG,F,INCOME_LABOUR,,,ES20079,EUR,ES20079,16254.0
2011,EU_INCOME_AVG,F,INCOME_LABOUR,,,ES20079,EUR,ES20079,13702.0
2017,EU_INCOME_AVG,F,INCOME_LABOUR,,,ES20079,EUR,ES20079,14984.0
2018,EU_INCOME_AVG,F,INCOME_LABOUR,,,ES20079,EUR,ES20079,15542.0
2015,EU_INCOME_AVG,F,INCOME_LABOUR,,,ES20079,EUR,ES20079,13949.0
2021,EU_INCOME_AVG,F,INCOME_LABOUR,,,ES48024,EUR,ES48024,18214.0
2014,EU_INCOME_AVG,F,INCOME_LABOUR,,,ES48024,EUR,ES48024,14863.0
2020,EU_INCOME_AVG,F,INCOME_LABOUR,,,ES48024,EUR,ES48024,16927.0
2009,EU_INCOME_AVG,F,INCOME_LABOUR,,,ES48024,EUR,ES48024,13992.0
2015,EU_INCOME_AVG,F,INCOME_LABOUR,,,ES48024,EUR,ES48024,15429.0
2011,EU_INCOME_AVG,F,INCOME_LABOUR,,,ES48024,EUR,ES48024,14289.0
2017,EU_INCOME_AVG,F,INCOME_LABOUR,,,ES48024,EUR,ES48024,16157.0
2018,EU_INCOME_AVG,F,INCOME_LABOUR,,,ES48024,EUR,ES48024,15324.0
2013,EU_INCOME_AVG,F,INCOME_LABOUR,,,ES48024,EUR,ES48024,14629.0
2019,EU_INCOME_AVG,F,INCOME_LABOUR,,,ES48024,EUR,ES48024,16986.0
2016,EU_INCOME_AVG,F,INCOME_LABOUR,,,ES48024,EUR,ES48024,16381.0
2009,EU_INCOME_AVG,F,INCOME_LABOUR,,,ES48025,EUR,ES48025,13896.0
2019,EU_INCOME_AVG,F,INCOME_LABOUR,,,ES48025,EUR,ES48025,15648.0
2011,EU_INCOME_AVG,F,INCOME_LABOUR,,,ES48025,EUR,ES48025,13677.0
2016,EU_INCOME_AVG,F,INCOME_LABOUR,,,ES48025,EUR,ES48025,14433.0
2020,EU_INCOME_AVG,F,INCOME_LABOUR,,,ES48025,EUR,ES48025,16823.0
2017,EU_INCOME_AVG,F,INCOME_LABOUR,,,ES48025,EUR,ES48025,15915.0
2015,EU_INCOME_AVG,F,INCOME_LABOUR,,,ES48025,EUR,ES48025,14234.0
2021,EU_INCOME_AVG,F,INCOME_LABOUR,,,ES48025,EUR,ES48025,17207.0
2013,EU_INCOME_AVG,F,INCOME_LABOUR,,,ES48025,EUR,ES48025,13642.0
2014,EU_INCOME_AVG,F,INCOME_LABOUR,,,ES48025,EUR,ES48025,14035.0
2018,EU_INCOME_AVG,F,INCOME_LABOUR,,,ES48025,EUR,ES48025,15133.0
2016,EU_INCOME_AVG,F,INCOME_LABOUR,,,ES20025,EUR,ES20025,13344.0
2013,EU_INCOME_AVG,F,INCOME_LABOUR,,,ES20025,EUR,ES20025,12234.0
2021,EU_INCOME_AVG,F,INCOME_LABOUR,,,ES20025,EUR,ES20025,16049.0
2019,EU_INCOME_AVG,F,INCOME_LABOUR,,,ES20025,EUR,ES20025,14996.0
2018,EU_INCOME_AVG,F,INCOME_LABOUR,,,ES20025,EUR,ES20025,14408.0
2020,EU_INCOME_AVG,F,INCOME_LABOUR,,,ES20025,EUR,ES20025,15575.0
2014,EU_INCOME_AVG,F,INCOME_LABOUR,,,ES20025,EUR,ES20025,12282.0
2017,EU_INCOME_AVG,F,INCOME_LABOUR,,,ES20025,EUR,ES20025,13528.0
2009,EU_INCOME_AVG,F,INCOME_LABOUR,,,ES20025,EUR,ES20025,12250.0
2015,EU_INCOME_AVG,F,INCOME_LABOUR,,,ES20025,EUR,ES20025,12840.0
2011,EU_INCOME_AVG,F,INCOME_LABOUR,,,ES20025,EUR,ES20025,11876.0
2014,EU_INCOME_AVG,F,INCOME_LABOUR,,,ES20026,EUR,ES20026,14970.0
2011,EU_INCOME_AVG,F,INCOME_LABOUR,,,ES20026,EUR,ES20026,14336.0
2018,EU_INCOME_AVG,F,INCOME_LABOUR,,,ES20026,EUR,ES20026,16309.0
2016,EU_INCOME_AVG,F,INCOME_LABOUR,,,ES20026,EUR,ES20026,15023.0
2019,EU_INCOME_AVG,F,INCOME_LABOUR,,,ES20026,EUR,ES20026,17101.0
2017,EU_INCOME_AVG,F,INCOME_LABOUR,,,ES20026,EUR,ES20026,16047.0
2021,EU_INCOME_AVG,F,INCOME_LABOUR,,,ES20026,EUR,ES20026,15836.0
2020,EU_INCOME_AVG,F,INCOME_LABOUR,,,ES20026,EUR,ES20026,15356.0
2015,EU_INCOME_AVG,F,INCOME_LABOUR,,,ES20026,EUR,ES20026,15227.0
2009,EU_INCOME_AVG,F,INCOME_LABOUR,,,ES20026,EUR,ES20026,12664.0
2013,EU_INCOME_AVG,F,INCOME_LABOUR,,,ES20026,EUR,ES20026,14868.0
2019,EU_INCOME_AVG,F,INCOME_LABOUR,,,ES20027,EUR,ES20027,13247.0
2017,EU_INCOME_AVG,F,INCOME_LABOUR,,,ES20027,EUR,ES20027,12609.0
2016,EU_INCOME_AVG,F,INCOME_LABOUR,,,ES20027,EUR,ES20027,12214.0
2018,EU_INCOME_AVG,F,INCOME_LABOUR,,,ES20027,EUR,ES20027,13140.0
2009,EU_INCOME_AVG,F,INCOME_LABOUR,,,ES20027,EUR,ES20027,11437.0
2011,EU_INCOME_AVG,F,INCOME_LABOUR,,,ES20027,EUR,ES20027,11791.0
2014,EU_INCOME_AVG,F,INCOME_LABOUR,,,ES20027,EUR,ES20027,11733.0
2013,EU_INCOME_AVG,F,INCOME_LABOUR,,,ES20027,EUR,ES20027,11489.0
2021,EU_INCOME_AVG,F,INCOME_LABOUR,,,ES20027,EUR,ES20027,14615.0
2015,EU_INCOME_AVG,F,INCOME_LABOUR,,,ES20027,EUR,ES20027,11565.0
2020,EU_INCOME_AVG,F,INCOME_LABOUR,,,ES20027,EUR,ES20027,13595.0
2016,EU_INCOME_AVG,F,INCOME_LABOUR,,,ES48913,EUR,ES48913,12565.0
2019,EU_INCOME_AVG,F,INCOME_LABOUR,,,ES48913,EUR,ES48913,14748.0
2018,EU_INCOME_AVG,F,INCOME_LABOUR,,,ES48913,EUR,ES48913,13417.0
2009,EU_INCOME_AVG,F,INCOME_LABOUR,,,ES48913,EUR,ES48913,11486.0
2015,EU_INCOME_AVG,F,INCOME_LABOUR,,,ES48913,EUR,ES48913,12655.0
2020,EU_INCOME_AVG,F,INCOME_LABOUR,,,ES48913,EUR,ES48913,14842.0
2014,EU_INCOME_AVG,F,INCOME_LABOUR,,,ES48913,EUR,ES48913,11535.0
2017,EU_INCOME_AVG,F,INCOME_LABOUR,,,ES48913,EUR,ES48913,13267.0
2011,EU_INCOME_AVG,F,INCOME_LABOUR,,,ES48913,EUR,ES48913,12361.0
2021,EU_INCOME_AVG,F,INCOME_LABOUR,,,ES48913,EUR,ES48913,15708.0
2013,EU_INCOME_AVG,F,INCOME_LABOUR,,,ES48913,EUR,ES48913,11761.0
2017,EU_INCOME_AVG,F,INCOME_LABOUR,,,ES01018,EUR,ES01018,17521.0
2013,EU_INCOME_AVG,F,INCOME_LABOUR,,,ES01018,EUR,ES01018,15621.0
2019,EU_INCOME_AVG,F,INCOME_LABOUR,,,ES01018,EUR,ES01018,17340.0
2018,EU_INCOME_AVG,F,INCOME_LABOUR,,,ES01018,EUR,ES01018,17543.0
2009,EU_INCOME_AVG,F,INCOME_LABOUR,,,ES01018,EUR,ES01018,16410.0
2021,EU_INCOME_AVG,F,INCOME_LABOUR,,,ES01018,EUR,ES01018,18600.0
2011,EU_INCOME_AVG,F,INCOME_LABOUR,,,ES01018,EUR,ES01018,16842.0
2014,EU_INCOME_AVG,F,INCOME_LABOUR,,,ES01018,EUR,ES01018,15441.0
2015,EU_INCOME_AVG,F,INCOME_LABOUR,,,ES01018,EUR,ES01018,16164.0
2020,EU_INCOME_AVG,F,INCOME_LABOUR,,,ES01018,EUR,ES01018,18111.0
2016,EU_INCOME_AVG,F,INCOME_LABOUR,,,ES01018,EUR,ES01018,16202.0
2016,EU_INCOME_AVG,F,INCOME_LABOUR,,,ES48915,EUR,ES48915,15511.0
2018,EU_INCOME_AVG,F,INCOME_LABOUR,,,ES48915,EUR,ES48915,19572.0
2009,EU_INCOME_AVG,F,INCOME_LABOUR,,,ES48915,EUR,ES48915,12540.0
2017,EU_INCOME_AVG,F,INCOME_LABOUR,,,ES48915,EUR,ES48915,17544.0
2011,EU_INCOME_AVG,F,INCOME_LABOUR,,,ES48915,EUR,ES48915,13006.0
2020,EU_INCOME_AVG,F,INCOME_LABOUR,,,ES48915,EUR,ES48915,16900.0
2014,EU_INCOME_AVG,F,INCOME_LABOUR,,,ES48915,EUR,ES48915,12775.0
2019,EU_INCOME_AVG,F,INCOME_LABOUR,,,ES48915,EUR,ES48915,18270.0
2013,EU_INCOME_AVG,F,INCOME_LABOUR,,,ES48915,EUR,ES48915,12734.0
2021,EU_INCOME_AVG,F,INCOME_LABOUR,,,ES48915,EUR,ES48915,20841.0
2015,EU_INCOME_AVG,F,INCOME_LABOUR,,,ES48915,EUR,ES48915,14203.0
2013,EU_INCOME_AVG,F,INCOME_LABOUR,,,ES20028,EUR,ES20028,11639.0
2014,EU_INCOME_AVG,F,INCOME_LABOUR,,,ES20028,EUR,ES20028,11427.0
2009,EU_INCOME_AVG,F,INCOME_LABOUR,,,ES20028,EUR,ES20028,10747.0
2011,EU_INCOME_AVG,F,INCOME_LABOUR,,,ES20028,EUR,ES20028,11342.0
2017,EU_INCOME_AVG,F,INCOME_LABOUR,,,ES20028,EUR,ES20028,12764.0
2015,EU_INCOME_AVG,F,INCOME_LABOUR,,,ES20028,EUR,ES20028,11725.0
2016,EU_INCOME_AVG,F,INCOME_LABOUR,,,ES20028,EUR,ES20028,12482.0
2020,EU_INCOME_AVG,F,INCOME_LABOUR,,,ES20028,EUR,ES20028,14286.0
2019,EU_INCOME_AVG,F,INCOME_LABOUR,,,ES20028,EUR,ES20028,13857.0
2018,EU_INCOME_AVG,F,INCOME_LABOUR,,,ES20028,EUR,ES20028,13576.0
2021,EU_INCOME_AVG,F,INCOME_LABOUR,,,ES20028,EUR,ES20028,15059.0
2020,EU_INCOME_AVG,F,INCOME_LABOUR,,,ES01063,EUR,ES01063,17061.0
2009,EU_INCOME_AVG,F,INCOME_LABOUR,,,ES01063,EUR,ES01063,16140.0
2017,EU_INCOME_AVG,F,INCOME_LABOUR,,,ES01063,EUR,ES01063,16440.0
2011,EU_INCOME_AVG,F,INCOME_LABOUR,,,ES01063,EUR,ES01063,16416.0
2013,EU_INCOME_AVG,F,INCOME_LABOUR,,,ES01063,EUR,ES01063,15793.0
2015,EU_INCOME_AVG,F,INCOME_LABOUR,,,ES01063,EUR,ES01063,16629.0
2014,EU_INCOME_AVG,F,INCOME_LABOUR,,,ES01063,EUR,ES01063,16158.0
2018,EU_INCOME_AVG,F,INCOME_LABOUR,,,ES01063,EUR,ES01063,15854.0
2019,EU_INCOME_AVG,F,INCOME_LABOUR,,,ES01063,EUR,ES01063,19281.0
2021,EU_INCOME_AVG,F,INCOME_LABOUR,,,ES01063,EUR,ES01063,18502.0
2016,EU_INCOME_AVG,F,INCOME_LABOUR,,,ES01063,EUR,ES01063,15888.0
2016,EU_INCOME_AVG,F,INCOME_LABOUR,,,ES20081,EUR,ES20081,12969.0
2020,EU_INCOME_AVG,F,INCOME_LABOUR,,,ES20081,EUR,ES20081,15607.0
2011,EU_INCOME_AVG,F,INCOME_LABOUR,,,ES20081,EUR,ES20081,12559.0
2015,EU_INCOME_AVG,F,INCOME_LABOUR,,,ES20081,EUR,ES20081,12631.0
2013,EU_INCOME_AVG,F,INCOME_LABOUR,,,ES20081,EUR,ES20081,11676.0
2018,EU_INCOME_AVG,F,INCOME_LABOUR,,,ES20081,EUR,ES20081,13925.0
2019,EU_INCOME_AVG,F,INCOME_LABOUR,,,ES20081,EUR,ES20081,15295.0
2009,EU_INCOME_AVG,F,INCOME_LABOUR,,,ES20081,EUR,ES20081,12051.0
2014,EU_INCOME_AVG,F,INCOME_LABOUR,,,ES20081,EUR,ES20081,11849.0
2021,EU_INCOME_AVG,F,INCOME_LABOUR,,,ES20081,EUR,ES20081,16072.0
2017,EU_INCOME_AVG,F,INCOME_LABOUR,,,ES20081,EUR,ES20081,13618.0
2017,EU_INCOME_AVG,F,INCOME_LABOUR,,,ES20080,EUR,ES20080,11613.0
2013,EU_INCOME_AVG,F,INCOME_LABOUR,,,ES20080,EUR,ES20080,10668.0
2016,EU_INCOME_AVG,F,INCOME_LABOUR,,,ES20080,EUR,ES20080,11264.0
2019,EU_INCOME_AVG,F,INCOME_LABOUR,,,ES20080,EUR,ES20080,12845.0
2014,EU_INCOME_AVG,F,INCOME_LABOUR,,,ES20080,EUR,ES20080,10560.0
2009,EU_INCOME_AVG,F,INCOME_LABOUR,,,ES20080,EUR,ES20080,10459.0
2018,EU_INCOME_AVG,F,INCOME_LABOUR,,,ES20080,EUR,ES20080,11992.0
2021,EU_INCOME_AVG,F,INCOME_LABOUR,,,ES20080,EUR,ES20080,13503.0
2015,EU_INCOME_AVG,F,INCOME_LABOUR,,,ES20080,EUR,ES20080,10857.0
2020,EU_INCOME_AVG,F,INCOME_LABOUR,,,ES20080,EUR,ES20080,13123.0
2011,EU_INCOME_AVG,F,INCOME_LABOUR,,,ES20080,EUR,ES20080,11075.0
2020,EU_INCOME_AVG,F,INCOME_LABOUR,,ES0101,,EUR,ES0101,12875.0
2015,EU_INCOME_AVG,F,INCOME_LABOUR,,ES0101,,EUR,ES0101,11634.0
2017,EU_INCOME_AVG,F,INCOME_LABOUR,,ES0101,,EUR,ES0101,11855.0
2021,EU_INCOME_AVG,F,INCOME_LABOUR,,ES0101,,EUR,ES0101,14125.0
2019,EU_INCOME_AVG,F,INCOME_LABOUR,,ES0101,,EUR,ES0101,12876.0
2009,EU_INCOME_AVG,F,INCOME_LABOUR,,ES0101,,EUR,ES0101,12087.0
2014,EU_INCOME_AVG,F,INCOME_LABOUR,,ES0101,,EUR,ES0101,11279.0
2016,EU_INCOME_AVG,F,INCOME_LABOUR,,ES0101,,EUR,ES0101,11991.0
2013,EU_INCOME_AVG,F,INCOME_LABOUR,,ES0101,,EUR,ES0101,11646.0
2011,EU_INCOME_AVG,F,INCOME_LABOUR,,ES0101,,EUR,ES0101,12038.0
2018,EU_INCOME_AVG,F,INCOME_LABOUR,,ES0101,,EUR,ES0101,12567.0
2017,EU_INCOME_AVG,F,INCOME_LABOUR,,ES0104,,EUR,ES0104,11277.0
2013,EU_INCOME_AVG,F,INCOME_LABOUR,,ES0104,,EUR,ES0104,10227.0
