Year,Series,Lurralde historikoa,Eskualdea,Udalerria,Units,GeoCode,Value
2022,EU_SDG_02_40,,,Lanciego / Lantziego,PT,Lanciego / Lantziego,5.5
2021,EU_SDG_02_40,,,Lanciego / Lantziego,PT,Lanciego / Lantziego,4.9
2017,EU_SDG_02_40,,,Lanciego / Lantziego,PT,Lanciego / Lantziego,3.6
2011,EU_SDG_02_40,,,Lanciego / Lantziego,PT,Lanciego / Lantziego,1.9
2015,EU_SDG_02_40,,,Lanciego / Lantziego,PT,Lanciego / Lantziego,3.6
2020,EU_SDG_02_40,,,Lanciego / Lantziego,PT,Lanciego / Lantziego,4.7
2019,EU_SDG_02_40,,,Lanciego / Lantziego,PT,Lanciego / Lantziego,4.3
2018,EU_SDG_02_40,,,Lanciego / Lantziego,PT,Lanciego / Lantziego,3.8
2014,EU_SDG_02_40,,,ES48051,PT,ES48051,0.0
2021,EU_SDG_02_40,,,ES48051,PT,ES48051,0.0
2013,EU_SDG_02_40,,,ES48051,PT,ES48051,0.0
2023,EU_SDG_02_40,,,ES48051,PT,ES48051,0.0
2015,EU_SDG_02_40,,,ES48051,PT,ES48051,0.0
2019,EU_SDG_02_40,,,ES48051,PT,ES48051,0.0
2011,EU_SDG_02_40,,,ES48051,PT,ES48051,0.0
2017,EU_SDG_02_40,,,ES48051,PT,ES48051,0.0
2010,EU_SDG_02_40,,,ES48051,PT,ES48051,0.0
2012,EU_SDG_02_40,,,ES48051,PT,ES48051,0.0
2016,EU_SDG_02_40,,,ES48051,PT,ES48051,0.0
2018,EU_SDG_02_40,,,ES48051,PT,ES48051,0.0
2020,EU_SDG_02_40,,,ES48051,PT,ES48051,0.0
2022,EU_SDG_02_40,,,ES48051,PT,ES48051,0.0
2012,EU_SDG_02_40,,,Lantarón,PT,Lantarón,1.0
2020,EU_SDG_02_40,,,Lantarón,PT,Lantarón,2.8
2019,EU_SDG_02_40,,,Lantarón,PT,Lantarón,2.3
2011,EU_SDG_02_40,,,Lantarón,PT,Lantarón,0.8
2016,EU_SDG_02_40,,,Lantarón,PT,Lantarón,2.0
2022,EU_SDG_02_40,,,Lantarón,PT,Lantarón,3.1
2010,EU_SDG_02_40,,,Lantarón,PT,Lantarón,1.0
2014,EU_SDG_02_40,,,Lantarón,PT,Lantarón,1.1
2017,EU_SDG_02_40,,,Lantarón,PT,Lantarón,3.0
2018,EU_SDG_02_40,,,Lantarón,PT,Lantarón,2.3
2013,EU_SDG_02_40,,,Lantarón,PT,Lantarón,1.1
2021,EU_SDG_02_40,,,Lantarón,PT,Lantarón,3.1
2015,EU_SDG_02_40,,,Lantarón,PT,Lantarón,1.2
2023,EU_SDG_02_40,,,Lantarón,PT,Lantarón,4.0
2015,EU_SDG_02_40,,,Lapuebla de Labarca,PT,Lapuebla de Labarca,0.0
2021,EU_SDG_02_40,,,Lapuebla de Labarca,PT,Lapuebla de Labarca,0.4
2023,EU_SDG_02_40,,,Lapuebla de Labarca,PT,Lapuebla de Labarca,0.5
2020,EU_SDG_02_40,,,Lapuebla de Labarca,PT,Lapuebla de Labarca,0.4
2014,EU_SDG_02_40,,,Lapuebla de Labarca,PT,Lapuebla de Labarca,0.0
2016,EU_SDG_02_40,,,Lapuebla de Labarca,PT,Lapuebla de Labarca,0.0
2019,EU_SDG_02_40,,,Lapuebla de Labarca,PT,Lapuebla de Labarca,0.0
2022,EU_SDG_02_40,,,Lapuebla de Labarca,PT,Lapuebla de Labarca,0.3
2011,EU_SDG_02_40,,,Lapuebla de Labarca,PT,Lapuebla de Labarca,0.0
2010,EU_SDG_02_40,,,Lapuebla de Labarca,PT,Lapuebla de Labarca,0.0
2012,EU_SDG_02_40,,,Lapuebla de Labarca,PT,Lapuebla de Labarca,0.0
2013,EU_SDG_02_40,,,Lapuebla de Labarca,PT,Lapuebla de Labarca,0.0
2018,EU_SDG_02_40,,,Lapuebla de Labarca,PT,Lapuebla de Labarca,0.0
2017,EU_SDG_02_40,,,Lapuebla de Labarca,PT,Lapuebla de Labarca,0.0
2017,EU_SDG_02_40,,,ES48052,PT,ES48052,3.4
2023,EU_SDG_02_40,,,ES48052,PT,ES48052,8.7
2018,EU_SDG_02_40,,,ES48052,PT,ES48052,3.3
2010,EU_SDG_02_40,,,ES48052,PT,ES48052,0.6
2015,EU_SDG_02_40,,,ES48052,PT,ES48052,3.4
2013,EU_SDG_02_40,,,ES48052,PT,ES48052,0.8
2011,EU_SDG_02_40,,,ES48052,PT,ES48052,0.7
2021,EU_SDG_02_40,,,ES48052,PT,ES48052,10.1
2019,EU_SDG_02_40,,,ES48052,PT,ES48052,4.0
2012,EU_SDG_02_40,,,ES48052,PT,ES48052,0.8
2014,EU_SDG_02_40,,,ES48052,PT,ES48052,0.9
2016,EU_SDG_02_40,,,ES48052,PT,ES48052,3.7
2020,EU_SDG_02_40,,,ES48052,PT,ES48052,9.1
2022,EU_SDG_02_40,,,ES48052,PT,ES48052,10.5
2014,EU_SDG_02_40,,,Larraul,PT,Larraul,0.0
2012,EU_SDG_02_40,,,Larraul,PT,Larraul,0.0
2013,EU_SDG_02_40,,,Larraul,PT,Larraul,0.0
2015,EU_SDG_02_40,,,Larraul,PT,Larraul,0.0
2010,EU_SDG_02_40,,,Larraul,PT,Larraul,0.0
2011,EU_SDG_02_40,,,Larraul,PT,Larraul,0.0
2020,EU_SDG_02_40,,,Larraul,PT,Larraul,0.0
2017,EU_SDG_02_40,,,Larraul,PT,Larraul,0.0
2021,EU_SDG_02_40,,,Larraul,PT,Larraul,0.0
2023,EU_SDG_02_40,,,Larraul,PT,Larraul,0.0
2022,EU_SDG_02_40,,,Larraul,PT,Larraul,0.0
2019,EU_SDG_02_40,,,Larraul,PT,Larraul,0.0
2016,EU_SDG_02_40,,,Larraul,PT,Larraul,0.0
2018,EU_SDG_02_40,,,Larraul,PT,Larraul,0.0
2020,EU_SDG_02_40,,,ES20902,PT,ES20902,0.0
2012,EU_SDG_02_40,,,ES20902,PT,ES20902,0.0
2010,EU_SDG_02_40,,,ES20902,PT,ES20902,0.0
2014,EU_SDG_02_40,,,ES20902,PT,ES20902,0.0
2016,EU_SDG_02_40,,,ES20902,PT,ES20902,0.0
2018,EU_SDG_02_40,,,ES20902,PT,ES20902,0.0
2022,EU_SDG_02_40,,,ES20902,PT,ES20902,0.0
2013,EU_SDG_02_40,,,ES20902,PT,ES20902,0.0
2019,EU_SDG_02_40,,,ES20902,PT,ES20902,0.0
2021,EU_SDG_02_40,,,ES20902,PT,ES20902,0.0
2011,EU_SDG_02_40,,,ES20902,PT,ES20902,0.0
2017,EU_SDG_02_40,,,ES20902,PT,ES20902,0.0
2015,EU_SDG_02_40,,,ES20902,PT,ES20902,0.0
2023,EU_SDG_02_40,,,ES20902,PT,ES20902,0.5
2016,EU_SDG_02_40,,,Laudio / Llodio,PT,Laudio / Llodio,2.3
2022,EU_SDG_02_40,,,Laudio / Llodio,PT,Laudio / Llodio,1.9
2021,EU_SDG_02_40,,,Laudio / Llodio,PT,Laudio / Llodio,1.9
2019,EU_SDG_02_40,,,Laudio / Llodio,PT,Laudio / Llodio,3.7
2012,EU_SDG_02_40,,,Laudio / Llodio,PT,Laudio / Llodio,1.9
2020,EU_SDG_02_40,,,Laudio / Llodio,PT,Laudio / Llodio,3.6
2011,EU_SDG_02_40,,,Laudio / Llodio,PT,Laudio / Llodio,1.4
2010,EU_SDG_02_40,,,Laudio / Llodio,PT,Laudio / Llodio,1.4
2015,EU_SDG_02_40,,,Laudio / Llodio,PT,Laudio / Llodio,2.1
2014,EU_SDG_02_40,,,Laudio / Llodio,PT,Laudio / Llodio,2.1
2013,EU_SDG_02_40,,,Laudio / Llodio,PT,Laudio / Llodio,2.0
2018,EU_SDG_02_40,,,Laudio / Llodio,PT,Laudio / Llodio,2.1
2017,EU_SDG_02_40,,,Laudio / Llodio,PT,Laudio / Llodio,2.1
2023,EU_SDG_02_40,,,Laudio / Llodio,PT,Laudio / Llodio,0.9
2018,EU_SDG_02_40,,,ES48053,PT,ES48053,0.0
2017,EU_SDG_02_40,,,ES48053,PT,ES48053,0.0
2011,EU_SDG_02_40,,,ES48053,PT,ES48053,0.0
2019,EU_SDG_02_40,,,ES48053,PT,ES48053,0.1
2015,EU_SDG_02_40,,,ES48053,PT,ES48053,0.0
2013,EU_SDG_02_40,,,ES48053,PT,ES48053,0.0
2021,EU_SDG_02_40,,,ES48053,PT,ES48053,0.1
2010,EU_SDG_02_40,,,ES48053,PT,ES48053,0.0
2012,EU_SDG_02_40,,,ES48053,PT,ES48053,0.0
2016,EU_SDG_02_40,,,ES48053,PT,ES48053,0.0
2020,EU_SDG_02_40,,,ES48053,PT,ES48053,0.1
2022,EU_SDG_02_40,,,ES48053,PT,ES48053,0.1
2014,EU_SDG_02_40,,,ES48053,PT,ES48053,0.0
2023,EU_SDG_02_40,,,ES48053,PT,ES48053,0.1
2015,EU_SDG_02_40,,,Lazkao,PT,Lazkao,0.0
2010,EU_SDG_02_40,,,Lazkao,PT,Lazkao,0.0
2012,EU_SDG_02_40,,,Lazkao,PT,Lazkao,0.0
2013,EU_SDG_02_40,,,Lazkao,PT,Lazkao,0.0
2021,EU_SDG_02_40,,,Lazkao,PT,Lazkao,1.6
2018,EU_SDG_02_40,,,Lazkao,PT,Lazkao,0.0
2017,EU_SDG_02_40,,,Lazkao,PT,Lazkao,0.0
2014,EU_SDG_02_40,,,Lazkao,PT,Lazkao,0.0
2020,EU_SDG_02_40,,,Lazkao,PT,Lazkao,1.6
2016,EU_SDG_02_40,,,Lazkao,PT,Lazkao,0.0
2011,EU_SDG_02_40,,,Lazkao,PT,Lazkao,0.0
2022,EU_SDG_02_40,,,Lazkao,PT,Lazkao,1.8
2023,EU_SDG_02_40,,,Lazkao,PT,Lazkao,2.6
2019,EU_SDG_02_40,,,Lazkao,PT,Lazkao,1.1
2013,EU_SDG_02_40,,,Leaburu,PT,Leaburu,0.0
2020,EU_SDG_02_40,,,Leaburu,PT,Leaburu,0.0
2018,EU_SDG_02_40,,,Leaburu,PT,Leaburu,0.0
2016,EU_SDG_02_40,,,Leaburu,PT,Leaburu,0.0
2014,EU_SDG_02_40,,,Leaburu,PT,Leaburu,0.0
2012,EU_SDG_02_40,,,Leaburu,PT,Leaburu,0.0
2017,EU_SDG_02_40,,,Leaburu,PT,Leaburu,0.0
2019,EU_SDG_02_40,,,Leaburu,PT,Leaburu,0.0
2010,EU_SDG_02_40,,,Leaburu,PT,Leaburu,0.0
2015,EU_SDG_02_40,,,Leaburu,PT,Leaburu,0.0
2023,EU_SDG_02_40,,,Leaburu,PT,Leaburu,1.0
2011,EU_SDG_02_40,,,Leaburu,PT,Leaburu,0.0
2022,EU_SDG_02_40,,,Leaburu,PT,Leaburu,1.0
2021,EU_SDG_02_40,,,Leaburu,PT,Leaburu,0.0
2023,EU_SDG_02_40,,,Legazpi,PT,Legazpi,0.5
2013,EU_SDG_02_40,,,Legazpi,PT,Legazpi,0.0
2017,EU_SDG_02_40,,,Legazpi,PT,Legazpi,0.5
2021,EU_SDG_02_40,,,Legazpi,PT,Legazpi,0.4
2010,EU_SDG_02_40,,,Legazpi,PT,Legazpi,0.0
2011,EU_SDG_02_40,,,Legazpi,PT,Legazpi,0.0
2012,EU_SDG_02_40,,,Legazpi,PT,Legazpi,0.0
2014,EU_SDG_02_40,,,Legazpi,PT,Legazpi,0.6
2015,EU_SDG_02_40,,,Legazpi,PT,Legazpi,0.6
2016,EU_SDG_02_40,,,Legazpi,PT,Legazpi,0.5
2018,EU_SDG_02_40,,,Legazpi,PT,Legazpi,0.4
2019,EU_SDG_02_40,,,Legazpi,PT,Legazpi,0.4
2020,EU_SDG_02_40,,,Legazpi,PT,Legazpi,0.4
2022,EU_SDG_02_40,,,Legazpi,PT,Legazpi,0.5
2015,EU_SDG_02_40,,,Legorreta,PT,Legorreta,0.4
2011,EU_SDG_02_40,,,Legorreta,PT,Legorreta,0.3
2019,EU_SDG_02_40,,,Legorreta,PT,Legorreta,0.0
2010,EU_SDG_02_40,,,Legorreta,PT,Legorreta,0.0
2012,EU_SDG_02_40,,,Legorreta,PT,Legorreta,0.4
2013,EU_SDG_02_40,,,Legorreta,PT,Legorreta,0.4
2014,EU_SDG_02_40,,,Legorreta,PT,Legorreta,0.4
2023,EU_SDG_02_40,,,Legorreta,PT,Legorreta,1.9
2016,EU_SDG_02_40,,,Legorreta,PT,Legorreta,0.0
2017,EU_SDG_02_40,,,Legorreta,PT,Legorreta,0.0
2018,EU_SDG_02_40,,,Legorreta,PT,Legorreta,0.0
2020,EU_SDG_02_40,,,Legorreta,PT,Legorreta,1.2
2021,EU_SDG_02_40,,,Legorreta,PT,Legorreta,1.4
2022,EU_SDG_02_40,,,Legorreta,PT,Legorreta,2.0
2013,EU_SDG_02_40,,,Legutio,PT,Legutio,2.0
2017,EU_SDG_02_40,,,Legutio,PT,Legutio,0.0
2022,EU_SDG_02_40,,,Legutio,PT,Legutio,0.0
2018,EU_SDG_02_40,,,Legutio,PT,Legutio,0.0
2023,EU_SDG_02_40,,,Legutio,PT,Legutio,0.0
2014,EU_SDG_02_40,,,Legutio,PT,Legutio,2.0
2011,EU_SDG_02_40,,,Legutio,PT,Legutio,0.0
2010,EU_SDG_02_40,,,Legutio,PT,Legutio,0.0
2012,EU_SDG_02_40,,,Legutio,PT,Legutio,0.0
2020,EU_SDG_02_40,,,Legutio,PT,Legutio,0.0
2021,EU_SDG_02_40,,,Legutio,PT,Legutio,0.1
2019,EU_SDG_02_40,,,Legutio,PT,Legutio,0.0
2015,EU_SDG_02_40,,,Legutio,PT,Legutio,0.0
2016,EU_SDG_02_40,,,Legutio,PT,Legutio,0.0
2011,EU_SDG_02_40,,,Leintz-Gatzaga,PT,Leintz-Gatzaga,0.0
2019,EU_SDG_02_40,,,Leintz-Gatzaga,PT,Leintz-Gatzaga,0.0
2015,EU_SDG_02_40,,,Leintz-Gatzaga,PT,Leintz-Gatzaga,0.0
2023,EU_SDG_02_40,,,Leintz-Gatzaga,PT,Leintz-Gatzaga,13.8
2013,EU_SDG_02_40,,,Leintz-Gatzaga,PT,Leintz-Gatzaga,0.0
2017,EU_SDG_02_40,,,Leintz-Gatzaga,PT,Leintz-Gatzaga,0.0
2010,EU_SDG_02_40,,,Leintz-Gatzaga,PT,Leintz-Gatzaga,0.0
2012,EU_SDG_02_40,,,Leintz-Gatzaga,PT,Leintz-Gatzaga,0.0
2014,EU_SDG_02_40,,,Leintz-Gatzaga,PT,Leintz-Gatzaga,0.0
2016,EU_SDG_02_40,,,Leintz-Gatzaga,PT,Leintz-Gatzaga,0.0
2018,EU_SDG_02_40,,,Leintz-Gatzaga,PT,Leintz-Gatzaga,0.0
2021,EU_SDG_02_40,,,Leintz-Gatzaga,PT,Leintz-Gatzaga,0.0
2020,EU_SDG_02_40,,,Leintz-Gatzaga,PT,Leintz-Gatzaga,0.0
2022,EU_SDG_02_40,,,Leintz-Gatzaga,PT,Leintz-Gatzaga,3.6
2014,EU_SDG_02_40,,,ES48054,PT,ES48054,0.0
2018,EU_SDG_02_40,,,ES48054,PT,ES48054,0.5
2019,EU_SDG_02_40,,,ES48054,PT,ES48054,1.0
2011,EU_SDG_02_40,,,ES48054,PT,ES48054,0.0
2010,EU_SDG_02_40,,,ES48054,PT,ES48054,0.0
2013,EU_SDG_02_40,,,ES48054,PT,ES48054,0.0
2021,EU_SDG_02_40,,,ES48054,PT,ES48054,0.0
2017,EU_SDG_02_40,,,ES48054,PT,ES48054,0.0
2015,EU_SDG_02_40,,,ES48054,PT,ES48054,0.4
2023,EU_SDG_02_40,,,ES48054,PT,ES48054,0.4
2012,EU_SDG_02_40,,,ES48054,PT,ES48054,0.0
2016,EU_SDG_02_40,,,ES48054,PT,ES48054,0.0
2020,EU_SDG_02_40,,,ES48054,PT,ES48054,1.0
2022,EU_SDG_02_40,,,ES48054,PT,ES48054,0.4
2015,EU_SDG_02_40,,,ES48057,PT,ES48057,0.0
2022,EU_SDG_02_40,,,ES48057,PT,ES48057,1.5
2014,EU_SDG_02_40,,,ES48057,PT,ES48057,0.0
2011,EU_SDG_02_40,,,ES48057,PT,ES48057,0.0
2019,EU_SDG_02_40,,,ES48057,PT,ES48057,0.0
2017,EU_SDG_02_40,,,ES48057,PT,ES48057,0.0
2013,EU_SDG_02_40,,,ES48057,PT,ES48057,0.0
2021,EU_SDG_02_40,,,ES48057,PT,ES48057,1.3
2010,EU_SDG_02_40,,,ES48057,PT,ES48057,0.0
2012,EU_SDG_02_40,,,ES48057,PT,ES48057,0.0
2016,EU_SDG_02_40,,,ES48057,PT,ES48057,0.0
2018,EU_SDG_02_40,,,ES48057,PT,ES48057,0.0
2020,EU_SDG_02_40,,,ES48057,PT,ES48057,0.0
2023,EU_SDG_02_40,,,ES48057,PT,ES48057,1.4
2014,EU_SDG_02_40,,,ES48055,PT,ES48055,0.0
2023,EU_SDG_02_40,,,ES48055,PT,ES48055,8.8
2015,EU_SDG_02_40,,,ES48055,PT,ES48055,0.0
2021,EU_SDG_02_40,,,ES48055,PT,ES48055,9.9
2013,EU_SDG_02_40,,,ES48055,PT,ES48055,0.0
2011,EU_SDG_02_40,,,ES48055,PT,ES48055,0.0
2017,EU_SDG_02_40,,,ES48055,PT,ES48055,4.6
2012,EU_SDG_02_40,,,ES48055,PT,ES48055,0.0
2016,EU_SDG_02_40,,,ES48055,PT,ES48055,3.6
2018,EU_SDG_02_40,,,ES48055,PT,ES48055,4.6
2020,EU_SDG_02_40,,,ES48055,PT,ES48055,10.2
2022,EU_SDG_02_40,,,ES48055,PT,ES48055,9.1
2010,EU_SDG_02_40,,,ES48055,PT,ES48055,0.0
2019,EU_SDG_02_40,,,ES48055,PT,ES48055,8.1
2013,EU_SDG_02_40,,,ES48056,PT,ES48056,4.0
2010,EU_SDG_02_40,,,ES48056,PT,ES48056,4.1
2018,EU_SDG_02_40,,,ES48056,PT,ES48056,3.9
2023,EU_SDG_02_40,,,ES48056,PT,ES48056,4.0
2017,EU_SDG_02_40,,,ES48056,PT,ES48056,3.2
2015,EU_SDG_02_40,,,ES48056,PT,ES48056,4.7
2011,EU_SDG_02_40,,,ES48056,PT,ES48056,4.1
2021,EU_SDG_02_40,,,ES48056,PT,ES48056,3.8
2019,EU_SDG_02_40,,,ES48056,PT,ES48056,7.1
2012,EU_SDG_02_40,,,ES48056,PT,ES48056,4.0
2014,EU_SDG_02_40,,,ES48056,PT,ES48056,4.0
2016,EU_SDG_02_40,,,ES48056,PT,ES48056,3.4
2020,EU_SDG_02_40,,,ES48056,PT,ES48056,5.6
2022,EU_SDG_02_40,,,ES48056,PT,ES48056,4.4
2017,EU_SDG_02_40,,,Leza,PT,Leza,0.4
2015,EU_SDG_02_40,,,Leza,PT,Leza,0.0
2022,EU_SDG_02_40,,,Leza,PT,Leza,4.3
2019,EU_SDG_02_40,,,Leza,PT,Leza,0.8
2013,EU_SDG_02_40,,,Leza,PT,Leza,1.2
2018,EU_SDG_02_40,,,Leza,PT,Leza,0.7
2014,EU_SDG_02_40,,,Leza,PT,Leza,1.7
2011,EU_SDG_02_40,,,Leza,PT,Leza,0.3
2010,EU_SDG_02_40,,,Leza,PT,Leza,0.0
2012,EU_SDG_02_40,,,Leza,PT,Leza,1.2
2016,EU_SDG_02_40,,,Leza,PT,Leza,0.4
2021,EU_SDG_02_40,,,Leza,PT,Leza,2.2
2020,EU_SDG_02_40,,,Leza,PT,Leza,0.9
2023,EU_SDG_02_40,,,Leza,PT,Leza,5.4
2023,EU_SDG_02_40,,,ES48081,PT,ES48081,10.4
2015,EU_SDG_02_40,,,ES48081,PT,ES48081,7.1
2013,EU_SDG_02_40,,,ES48081,PT,ES48081,0.0
2011,EU_SDG_02_40,,,ES48081,PT,ES48081,0.0
2021,EU_SDG_02_40,,,ES48081,PT,ES48081,9.3
2017,EU_SDG_02_40,,,ES48081,PT,ES48081,7.4
2010,EU_SDG_02_40,,,ES48081,PT,ES48081,0.0
2012,EU_SDG_02_40,,,ES48081,PT,ES48081,0.0
2016,EU_SDG_02_40,,,ES48081,PT,ES48081,7.4
2018,EU_SDG_02_40,,,ES48081,PT,ES48081,9.1
2020,EU_SDG_02_40,,,ES48081,PT,ES48081,9.5
2014,EU_SDG_02_40,,,ES48081,PT,ES48081,0.0
2022,EU_SDG_02_40,,,ES48081,PT,ES48081,10.5
2019,EU_SDG_02_40,,,ES48081,PT,ES48081,9.5
2011,EU_SDG_02_40,,,Lezo,PT,Lezo,0.0
2010,EU_SDG_02_40,,,Lezo,PT,Lezo,0.2
2012,EU_SDG_02_40,,,Lezo,PT,Lezo,0.0
2014,EU_SDG_02_40,,,Lezo,PT,Lezo,0.9
2015,EU_SDG_02_40,,,Lezo,PT,Lezo,2.6
2016,EU_SDG_02_40,,,Lezo,PT,Lezo,2.6
2018,EU_SDG_02_40,,,Lezo,PT,Lezo,3.3
2019,EU_SDG_02_40,,,Lezo,PT,Lezo,4.6
2020,EU_SDG_02_40,,,Lezo,PT,Lezo,7.4
2022,EU_SDG_02_40,,,Lezo,PT,Lezo,7.9
2023,EU_SDG_02_40,,,Lezo,PT,Lezo,7.4
2017,EU_SDG_02_40,,,Lezo,PT,Lezo,3.0
2013,EU_SDG_02_40,,,Lezo,PT,Lezo,0.0
2021,EU_SDG_02_40,,,Lezo,PT,Lezo,6.6
2013,EU_SDG_02_40,,,Lizartza,PT,Lizartza,0.0
2021,EU_SDG_02_40,,,Lizartza,PT,Lizartza,0.0
2023,EU_SDG_02_40,,,Lizartza,PT,Lizartza,8.0
2020,EU_SDG_02_40,,,Lizartza,PT,Lizartza,0.0
2022,EU_SDG_02_40,,,Lizartza,PT,Lizartza,7.7
2010,EU_SDG_02_40,,,Lizartza,PT,Lizartza,0.0
2017,EU_SDG_02_40,,,Lizartza,PT,Lizartza,0.0
2011,EU_SDG_02_40,,,Lizartza,PT,Lizartza,0.0
2014,EU_SDG_02_40,,,Lizartza,PT,Lizartza,0.0
2019,EU_SDG_02_40,,,Lizartza,PT,Lizartza,0.0
2016,EU_SDG_02_40,,,Lizartza,PT,Lizartza,0.0
2015,EU_SDG_02_40,,,Lizartza,PT,Lizartza,0.0
2012,EU_SDG_02_40,,,Lizartza,PT,Lizartza,0.0
2018,EU_SDG_02_40,,,Lizartza,PT,Lizartza,0.0
2015,EU_SDG_02_40,,,ES48903,PT,ES48903,0.9
2022,EU_SDG_02_40,,,ES48903,PT,ES48903,1.2
2014,EU_SDG_02_40,,,ES48903,PT,ES48903,0.1
2012,EU_SDG_02_40,,,ES48903,PT,ES48903,0.0
2020,EU_SDG_02_40,,,ES48903,PT,ES48903,1.2
2011,EU_SDG_02_40,,,ES48903,PT,ES48903,0.0
2021,EU_SDG_02_40,,,ES48903,PT,ES48903,1.3
2017,EU_SDG_02_40,,,ES48903,PT,ES48903,1.3
2013,EU_SDG_02_40,,,ES48903,PT,ES48903,0.0
2016,EU_SDG_02_40,,,ES48903,PT,ES48903,1.2
2018,EU_SDG_02_40,,,ES48903,PT,ES48903,1.5
2023,EU_SDG_02_40,,,ES48903,PT,ES48903,1.2
2010,EU_SDG_02_40,,,ES48903,PT,ES48903,0.0
2019,EU_SDG_02_40,,,ES48903,PT,ES48903,1.4
2019,EU_SDG_02_40,,,ES48058,PT,ES48058,0.0
2013,EU_SDG_02_40,,,ES48058,PT,ES48058,0.0
2021,EU_SDG_02_40,,,ES48058,PT,ES48058,0.8
2010,EU_SDG_02_40,,,ES48058,PT,ES48058,0.0
2018,EU_SDG_02_40,,,ES48058,PT,ES48058,0.0
2011,EU_SDG_02_40,,,ES48058,PT,ES48058,0.0
2017,EU_SDG_02_40,,,ES48058,PT,ES48058,0.2
2015,EU_SDG_02_40,,,ES48058,PT,ES48058,0.0
2023,EU_SDG_02_40,,,ES48058,PT,ES48058,0.8
2012,EU_SDG_02_40,,,ES48058,PT,ES48058,0.0
2014,EU_SDG_02_40,,,ES48058,PT,ES48058,0.0
2016,EU_SDG_02_40,,,ES48058,PT,ES48058,0.0
2020,EU_SDG_02_40,,,ES48058,PT,ES48058,0.4
2022,EU_SDG_02_40,,,ES48058,PT,ES48058,0.8
2016,EU_SDG_02_40,,,ES48059,PT,ES48059,0.0
2013,EU_SDG_02_40,,,ES48059,PT,ES48059,0.0
2011,EU_SDG_02_40,,,ES48059,PT,ES48059,0.0
2019,EU_SDG_02_40,,,ES48059,PT,ES48059,0.0
2010,EU_SDG_02_40,,,ES48059,PT,ES48059,0.0
2012,EU_SDG_02_40,,,ES48059,PT,ES48059,0.0
2014,EU_SDG_02_40,,,ES48059,PT,ES48059,0.0
2018,EU_SDG_02_40,,,ES48059,PT,ES48059,0.0
2020,EU_SDG_02_40,,,ES48059,PT,ES48059,0.0
2022,EU_SDG_02_40,,,ES48059,PT,ES48059,0.0
2023,EU_SDG_02_40,,,ES48059,PT,ES48059,0.0
2017,EU_SDG_02_40,,,ES48059,PT,ES48059,0.0
2021,EU_SDG_02_40,,,ES48059,PT,ES48059,0.0
2015,EU_SDG_02_40,,,ES48059,PT,ES48059,0.0
2011,EU_SDG_02_40,,,ES48060,PT,ES48060,0.1
2015,EU_SDG_02_40,,,ES48060,PT,ES48060,0.4
2021,EU_SDG_02_40,,,ES48060,PT,ES48060,0.4
2013,EU_SDG_02_40,,,ES48060,PT,ES48060,0.4
2017,EU_SDG_02_40,,,ES48060,PT,ES48060,0.4
2012,EU_SDG_02_40,,,ES48060,PT,ES48060,0.4
2014,EU_SDG_02_40,,,ES48060,PT,ES48060,0.4
2016,EU_SDG_02_40,,,ES48060,PT,ES48060,0.4
2020,EU_SDG_02_40,,,ES48060,PT,ES48060,0.6
2022,EU_SDG_02_40,,,ES48060,PT,ES48060,0.2
2018,EU_SDG_02_40,,,ES48060,PT,ES48060,0.4
2010,EU_SDG_02_40,,,ES48060,PT,ES48060,0.3
2023,EU_SDG_02_40,,,ES48060,PT,ES48060,0.2
2019,EU_SDG_02_40,,,ES48060,PT,ES48060,0.4
2013,EU_SDG_02_40,,,ES48061,PT,ES48061,2.0
2021,EU_SDG_02_40,,,ES48061,PT,ES48061,0.0
2011,EU_SDG_02_40,,,ES48061,PT,ES48061,2.7
2017,EU_SDG_02_40,,,ES48061,PT,ES48061,0.0
2023,EU_SDG_02_40,,,ES48061,PT,ES48061,0.8
2010,EU_SDG_02_40,,,ES48061,PT,ES48061,2.7
2012,EU_SDG_02_40,,,ES48061,PT,ES48061,2.0
2016,EU_SDG_02_40,,,ES48061,PT,ES48061,0.0
2020,EU_SDG_02_40,,,ES48061,PT,ES48061,0.0
2022,EU_SDG_02_40,,,ES48061,PT,ES48061,0.8
2018,EU_SDG_02_40,,,ES48061,PT,ES48061,0.0
2014,EU_SDG_02_40,,,ES48061,PT,ES48061,1.4
2015,EU_SDG_02_40,,,ES48061,PT,ES48061,1.4
2019,EU_SDG_02_40,,,ES48061,PT,ES48061,0.0
2020,EU_SDG_02_40,,,ES20901,PT,ES20901,0.5
2022,EU_SDG_02_40,,,ES20901,PT,ES20901,6.6
2017,EU_SDG_02_40,,,ES20901,PT,ES20901,0.0
2011,EU_SDG_02_40,,,ES20901,PT,ES20901,0.0
2019,EU_SDG_02_40,,,ES20901,PT,ES20901,3.9
2015,EU_SDG_02_40,,,ES20901,PT,ES20901,0.0
2023,EU_SDG_02_40,,,ES20901,PT,ES20901,6.5
2013,EU_SDG_02_40,,,ES20901,PT,ES20901,0.0
2021,EU_SDG_02_40,,,ES20901,PT,ES20901,4.9
2010,EU_SDG_02_40,,,ES20901,PT,ES20901,0.0
2012,EU_SDG_02_40,,,ES20901,PT,ES20901,0.0
2014,EU_SDG_02_40,,,ES20901,PT,ES20901,0.0
2016,EU_SDG_02_40,,,ES20901,PT,ES20901,0.0
