Year,Lurralde historikoa,Eskualdea,Udalerria,Units,GeoCode,Value
2015,,,Lagrán,PT,Lagrán,21.6
2014,,,Lagrán,PT,Lagrán,17.1
2019,,,Lagrán,PT,Lagrán,17.0
2016,,,Lagrán,PT,Lagrán,19.3
2017,,,Lagrán,PT,Lagrán,16.2
2019,,,Laguardia,PT,Laguardia,8.1
2018,,,Laguardia,PT,Laguardia,10.1
2016,,,Laguardia,PT,Laguardia,9.3
2014,,,Laguardia,PT,Laguardia,7.5
2017,,,Laguardia,PT,Laguardia,8.8
2021,,,Laguardia,PT,Laguardia,7.7
2020,,,Laguardia,PT,Laguardia,7.8
2015,,,Laguardia,PT,Laguardia,8.4
2018,,,Lanciego / Lantziego,PT,Lanciego / Lantziego,17.1
2014,,,Lanciego / Lantziego,PT,Lanciego / Lantziego,11.7
2015,,,Lanciego / Lantziego,PT,Lanciego / Lantziego,16.0
2017,,,Lanciego / Lantziego,PT,Lanciego / Lantziego,15.7
2020,,,Lanciego / Lantziego,PT,Lanciego / Lantziego,11.6
2016,,,Lanciego / Lantziego,PT,Lanciego / Lantziego,15.5
2019,,,Lanciego / Lantziego,PT,Lanciego / Lantziego,14.6
2021,,,Lanciego / Lantziego,PT,Lanciego / Lantziego,11.5
2019,,,ES48051,PT,ES48051,5.0
2015,,,ES48051,PT,ES48051,4.1
2018,,,ES48051,PT,ES48051,5.1
2017,,,ES48051,PT,ES48051,5.0
2016,,,ES48051,PT,ES48051,4.6
2021,,,ES48051,PT,ES48051,6.6
2020,,,ES48051,PT,ES48051,5.7
2014,,,ES48051,PT,ES48051,4.9
2015,,,Lantarón,PT,Lantarón,4.0
2019,,,Lantarón,PT,Lantarón,2.8
2017,,,Lantarón,PT,Lantarón,3.0
2014,,,Lantarón,PT,Lantarón,5.1
2016,,,Lantarón,PT,Lantarón,3.4
2021,,,Lantarón,PT,Lantarón,2.8
2018,,,Lantarón,PT,Lantarón,2.7
2020,,,Lantarón,PT,Lantarón,2.5
2021,,,Lapuebla de Labarca,PT,Lapuebla de Labarca,6.3
2016,,,Lapuebla de Labarca,PT,Lapuebla de Labarca,2.7
2015,,,Lapuebla de Labarca,PT,Lapuebla de Labarca,2.2
2017,,,Lapuebla de Labarca,PT,Lapuebla de Labarca,3.3
2014,,,Lapuebla de Labarca,PT,Lapuebla de Labarca,1.6
2020,,,Lapuebla de Labarca,PT,Lapuebla de Labarca,5.2
2018,,,Lapuebla de Labarca,PT,Lapuebla de Labarca,4.3
2019,,,Lapuebla de Labarca,PT,Lapuebla de Labarca,5.0
2014,,,ES48052,PT,ES48052,2.6
2015,,,ES48052,PT,ES48052,2.4
2018,,,ES48052,PT,ES48052,1.0
2017,,,ES48052,PT,ES48052,1.3
2016,,,ES48052,PT,ES48052,1.8
2021,,,ES48052,PT,ES48052,0.9
2020,,,ES48052,PT,ES48052,1.2
2019,,,ES48052,PT,ES48052,1.1
2014,,,Larraul,PT,Larraul,6.1
2019,,,Larraul,PT,Larraul,3.9
2017,,,Larraul,PT,Larraul,4.1
2020,,,Larraul,PT,Larraul,4.6
2015,,,Larraul,PT,Larraul,6.8
2021,,,Larraul,PT,Larraul,5.0
2016,,,Larraul,PT,Larraul,4.4
2018,,,Larraul,PT,Larraul,3.9
2021,,,ES20902,PT,ES20902,0.1
2020,,,ES20902,PT,ES20902,0.1
2016,,,ES20902,PT,ES20902,0.1
2015,,,ES20902,PT,ES20902,0.1
2014,,,ES20902,PT,ES20902,0.1
2018,,,ES20902,PT,ES20902,0.1
2019,,,ES20902,PT,ES20902,0.1
2017,,,ES20902,PT,ES20902,0.1
2018,,,Laudio / Llodio,PT,Laudio / Llodio,0.3
2021,,,Laudio / Llodio,PT,Laudio / Llodio,0.3
2017,,,Laudio / Llodio,PT,Laudio / Llodio,0.3
2015,,,Laudio / Llodio,PT,Laudio / Llodio,0.3
2019,,,Laudio / Llodio,PT,Laudio / Llodio,0.2
2014,,,Laudio / Llodio,PT,Laudio / Llodio,0.3
2016,,,Laudio / Llodio,PT,Laudio / Llodio,0.3
2020,,,Laudio / Llodio,PT,Laudio / Llodio,0.2
2019,,,ES48053,PT,ES48053,2.9
2015,,,ES48053,PT,ES48053,3.9
2018,,,ES48053,PT,ES48053,3.4
2017,,,ES48053,PT,ES48053,3.6
2016,,,ES48053,PT,ES48053,3.8
2021,,,ES48053,PT,ES48053,4.2
2020,,,ES48053,PT,ES48053,3.2
2014,,,ES48053,PT,ES48053,3.8
2019,,,Lazkao,PT,Lazkao,0.7
2021,,,Lazkao,PT,Lazkao,0.7
2014,,,Lazkao,PT,Lazkao,0.7
2015,,,Lazkao,PT,Lazkao,0.7
2017,,,Lazkao,PT,Lazkao,0.8
2020,,,Lazkao,PT,Lazkao,0.6
2018,,,Lazkao,PT,Lazkao,0.5
2016,,,Lazkao,PT,Lazkao,0.7
2017,,,Leaburu,PT,Leaburu,1.9
2015,,,Leaburu,PT,Leaburu,1.7
2021,,,Leaburu,PT,Leaburu,1.8
2014,,,Leaburu,PT,Leaburu,1.8
2018,,,Leaburu,PT,Leaburu,1.5
2020,,,Leaburu,PT,Leaburu,1.8
2016,,,Leaburu,PT,Leaburu,1.6
2019,,,Leaburu,PT,Leaburu,1.9
2017,,,Legazpi,PT,Legazpi,0.4
2019,,,Legazpi,PT,Legazpi,0.4
2015,,,Legazpi,PT,Legazpi,0.3
2021,,,Legazpi,PT,Legazpi,0.5
2014,,,Legazpi,PT,Legazpi,0.3
2016,,,Legazpi,PT,Legazpi,0.4
2018,,,Legazpi,PT,Legazpi,0.3
2020,,,Legazpi,PT,Legazpi,0.4
2019,,,Legorreta,PT,Legorreta,1.1
2015,,,Legorreta,PT,Legorreta,2.0
2017,,,Legorreta,PT,Legorreta,1.4
2021,,,Legorreta,PT,Legorreta,0.9
2014,,,Legorreta,PT,Legorreta,1.9
2016,,,Legorreta,PT,Legorreta,1.5
2018,,,Legorreta,PT,Legorreta,1.1
2020,,,Legorreta,PT,Legorreta,0.9
2015,,,Legutio,PT,Legutio,1.1
2017,,,Legutio,PT,Legutio,0.6
2019,,,Legutio,PT,Legutio,0.4
2014,,,Legutio,PT,Legutio,1.5
2016,,,Legutio,PT,Legutio,0.8
2021,,,Legutio,PT,Legutio,0.4
2018,,,Legutio,PT,Legutio,0.5
2020,,,Legutio,PT,Legutio,0.5
2014,,,Leintz-Gatzaga,PT,Leintz-Gatzaga,4.1
2015,,,Leintz-Gatzaga,PT,Leintz-Gatzaga,5.2
2016,,,Leintz-Gatzaga,PT,Leintz-Gatzaga,5.6
2018,,,Leintz-Gatzaga,PT,Leintz-Gatzaga,4.5
2020,,,Leintz-Gatzaga,PT,Leintz-Gatzaga,7.5
2019,,,Leintz-Gatzaga,PT,Leintz-Gatzaga,6.0
2021,,,Leintz-Gatzaga,PT,Leintz-Gatzaga,7.3
2017,,,Leintz-Gatzaga,PT,Leintz-Gatzaga,6.5
2019,,,ES48054,PT,ES48054,0.0
2015,,,ES48054,PT,ES48054,0.0
2018,,,ES48054,PT,ES48054,0.0
2017,,,ES48054,PT,ES48054,0.0
2016,,,ES48054,PT,ES48054,0.0
2021,,,ES48054,PT,ES48054,0.0
2020,,,ES48054,PT,ES48054,0.0
2014,,,ES48054,PT,ES48054,0.0
2015,,,ES48057,PT,ES48057,1.8
2016,,,ES48057,PT,ES48057,2.5
2019,,,ES48057,PT,ES48057,2.8
2014,,,ES48057,PT,ES48057,1.6
2018,,,ES48057,PT,ES48057,3.1
2017,,,ES48057,PT,ES48057,3.1
2021,,,ES48057,PT,ES48057,1.6
2020,,,ES48057,PT,ES48057,2.3
2015,,,ES48055,PT,ES48055,0.4
2014,,,ES48055,PT,ES48055,0.4
2018,,,ES48055,PT,ES48055,0.5
2017,,,ES48055,PT,ES48055,0.5
2016,,,ES48055,PT,ES48055,0.5
2021,,,ES48055,PT,ES48055,0.7
2020,,,ES48055,PT,ES48055,0.6
2019,,,ES48055,PT,ES48055,0.5
2014,,,ES48056,PT,ES48056,6.9
2015,,,ES48056,PT,ES48056,5.3
2018,,,ES48056,PT,ES48056,5.8
2017,,,ES48056,PT,ES48056,7.0
2016,,,ES48056,PT,ES48056,5.6
2021,,,ES48056,PT,ES48056,10.4
2020,,,ES48056,PT,ES48056,11.0
2019,,,ES48056,PT,ES48056,8.9
2021,,,Leza,PT,Leza,31.8
2017,,,Leza,PT,Leza,26.2
2019,,,Leza,PT,Leza,39.8
2015,,,Leza,PT,Leza,26.8
2020,,,Leza,PT,Leza,33.7
2014,,,Leza,PT,Leza,21.1
2016,,,Leza,PT,Leza,28.8
2018,,,Leza,PT,Leza,43.8
2019,,,ES48081,PT,ES48081,0.9
2017,,,ES48081,PT,ES48081,1.1
2021,,,ES48081,PT,ES48081,1.0
2020,,,ES48081,PT,ES48081,0.9
2018,,,ES48081,PT,ES48081,1.1
2015,,,ES48081,PT,ES48081,1.0
2014,,,ES48081,PT,ES48081,0.9
2016,,,ES48081,PT,ES48081,1.0
2020,,,Lezo,PT,Lezo,0.1
2016,,,Lezo,PT,Lezo,0.1
2018,,,Lezo,PT,Lezo,0.1
2015,,,Lezo,PT,Lezo,0.1
2019,,,Lezo,PT,Lezo,0.1
2017,,,Lezo,PT,Lezo,0.1
2014,,,Lezo,PT,Lezo,0.1
2021,,,Lezo,PT,Lezo,0.1
2020,,,Lizartza,PT,Lizartza,1.3
2016,,,Lizartza,PT,Lizartza,1.5
2018,,,Lizartza,PT,Lizartza,1.2
2019,,,Lizartza,PT,Lizartza,1.4
2017,,,Lizartza,PT,Lizartza,1.7
2015,,,Lizartza,PT,Lizartza,1.5
2021,,,Lizartza,PT,Lizartza,1.4
2014,,,Lizartza,PT,Lizartza,1.4
2021,,,ES48903,PT,ES48903,0.2
2014,,,ES48903,PT,ES48903,0.2
2020,,,ES48903,PT,ES48903,0.2
2017,,,ES48903,PT,ES48903,0.2
2016,,,ES48903,PT,ES48903,0.2
2015,,,ES48903,PT,ES48903,0.2
2018,,,ES48903,PT,ES48903,0.1
2019,,,ES48903,PT,ES48903,0.1
2019,,,ES48058,PT,ES48058,0.7
2015,,,ES48058,PT,ES48058,0.9
2017,,,ES48058,PT,ES48058,0.8
2021,,,ES48058,PT,ES48058,0.6
2020,,,ES48058,PT,ES48058,0.7
2016,,,ES48058,PT,ES48058,0.9
2018,,,ES48058,PT,ES48058,0.7
2014,,,ES48058,PT,ES48058,0.9
2015,,,ES48059,PT,ES48059,1.6
2014,,,ES48059,PT,ES48059,1.6
2018,,,ES48059,PT,ES48059,2.2
2017,,,ES48059,PT,ES48059,2.7
2021,,,ES48059,PT,ES48059,3.4
2020,,,ES48059,PT,ES48059,2.5
2019,,,ES48059,PT,ES48059,2.3
2016,,,ES48059,PT,ES48059,2.4
2019,,,ES48060,PT,ES48060,2.5
2014,,,ES48060,PT,ES48060,1.7
2018,,,ES48060,PT,ES48060,2.1
2017,,,ES48060,PT,ES48060,2.2
2016,,,ES48060,PT,ES48060,2.2
2020,,,ES48060,PT,ES48060,2.7
2021,,,ES48060,PT,ES48060,3.4
2015,,,ES48060,PT,ES48060,2.0
2019,,,ES48061,PT,ES48061,6.0
2015,,,ES48061,PT,ES48061,4.7
2018,,,ES48061,PT,ES48061,5.1
2017,,,ES48061,PT,ES48061,5.7
2021,,,ES48061,PT,ES48061,7.1
2020,,,ES48061,PT,ES48061,7.3
2014,,,ES48061,PT,ES48061,6.2
2016,,,ES48061,PT,ES48061,6.6
2017,,,ES20901,PT,ES20901,0.7
2021,,,ES20901,PT,ES20901,0.7
2016,,,ES20901,PT,ES20901,0.6
2015,,,ES20901,PT,ES20901,0.5
2014,,,ES20901,PT,ES20901,0.5
2019,,,ES20901,PT,ES20901,0.6
2018,,,ES20901,PT,ES20901,0.5
2020,,,ES20901,PT,ES20901,0.6
2015,,,ES48062,PT,ES48062,22.6
2014,,,ES48062,PT,ES48062,20.1
2017,,,ES48062,PT,ES48062,28.8
2020,,,ES48062,PT,ES48062,24.8
2021,,,ES48062,PT,ES48062,30.3
2016,,,ES48062,PT,ES48062,26.4
2019,,,ES48062,PT,ES48062,27.9
2018,,,ES48062,PT,ES48062,25.7
2019,,,ES48063,PT,ES48063,7.8
2016,,,ES48063,PT,ES48063,7.0
2014,,,ES48063,PT,ES48063,8.4
2015,,,ES48063,PT,ES48063,8.5
2018,,,ES48063,PT,ES48063,6.0
2017,,,ES48063,PT,ES48063,7.0
2021,,,ES48063,PT,ES48063,9.6
2020,,,ES48063,PT,ES48063,9.5
2019,,,ES48064,PT,ES48064,6.0
2014,,,ES48064,PT,ES48064,5.0
2017,,,ES48064,PT,ES48064,6.5
2021,,,ES48064,PT,ES48064,8.0
2020,,,ES48064,PT,ES48064,6.5
2016,,,ES48064,PT,ES48064,6.5
2018,,,ES48064,PT,ES48064,6.2
2015,,,ES48064,PT,ES48064,4.9
2014,,,Moreda de Álava / Moreda Araba,PT,Moreda de Álava / Moreda Araba,30.7
2016,,,Moreda de Álava / Moreda Araba,PT,Moreda de Álava / Moreda Araba,34.7
2019,,,Moreda de Álava / Moreda Araba,PT,Moreda de Álava / Moreda Araba,31.2
2018,,,Moreda de Álava / Moreda Araba,PT,Moreda de Álava / Moreda Araba,35.5
2020,,,Moreda de Álava / Moreda Araba,PT,Moreda de Álava / Moreda Araba,23.3
2017,,,Moreda de Álava / Moreda Araba,PT,Moreda de Álava / Moreda Araba,33.0
2021,,,Moreda de Álava / Moreda Araba,PT,Moreda de Álava / Moreda Araba,22.5
2015,,,Moreda de Álava / Moreda Araba,PT,Moreda de Álava / Moreda Araba,28.1
2015,,,ES48066,PT,ES48066,15.8
2014,,,ES48066,PT,ES48066,14.2
2016,,,ES48066,PT,ES48066,17.7
2020,,,ES48066,PT,ES48066,18.2
2021,,,ES48066,PT,ES48066,19.6
2019,,,ES48066,PT,ES48066,12.1
2018,,,ES48066,PT,ES48066,13.5
2017,,,ES48066,PT,ES48066,16.9
2015,,,ES48068,PT,ES48068,1.0
2019,,,ES48068,PT,ES48068,0.5
2017,,,ES48068,PT,ES48068,0.6
2021,,,ES48068,PT,ES48068,0.5
2020,,,ES48068,PT,ES48068,0.5
2016,,,ES48068,PT,ES48068,1.1
2018,,,ES48068,PT,ES48068,0.6
2014,,,ES48068,PT,ES48068,1.1
2019,,,ES48069,PT,ES48069,0.4
2015,,,ES48069,PT,ES48069,0.6
2018,,,ES48069,PT,ES48069,0.4
2017,,,ES48069,PT,ES48069,0.4
2021,,,ES48069,PT,ES48069,0.4
2020,,,ES48069,PT,ES48069,0.4
2014,,,ES48069,PT,ES48069,0.5
2016,,,ES48069,PT,ES48069,0.5
2019,,,ES48007,PT,ES48007,12.2
2014,,,ES48007,PT,ES48007,9.0
2015,,,ES48007,PT,ES48007,9.5
2018,,,ES48007,PT,ES48007,10.0
2016,,,ES48007,PT,ES48007,11.0
2017,,,ES48007,PT,ES48007,10.3
2021,,,ES48007,PT,ES48007,17.7
2020,,,ES48007,PT,ES48007,11.1
2019,,,ES48908,PT,ES48908,3.9
2017,,,ES48908,PT,ES48908,5.1
2020,,,ES48908,PT,ES48908,9.2
2014,,,ES48908,PT,ES48908,3.6
2016,,,ES48908,PT,ES48908,4.8
2018,,,ES48908,PT,ES48908,4.1
2015,,,ES48908,PT,ES48908,3.9
2021,,,ES48908,PT,ES48908,4.0
2019,,,ES48071,PT,ES48071,0.2
2015,,,ES48071,PT,ES48071,0.2
2018,,,ES48071,PT,ES48071,0.2
2017,,,ES48071,PT,ES48071,0.2
2021,,,ES48071,PT,ES48071,0.2
2020,,,ES48071,PT,ES48071,0.4
2014,,,ES48071,PT,ES48071,0.6
2016,,,ES48071,PT,ES48071,0.2
2017,,,Mutiloa,PT,Mutiloa,12.6
2019,,,Mutiloa,PT,Mutiloa,6.9
2015,,,Mutiloa,PT,Mutiloa,9.2
2021,,,Mutiloa,PT,Mutiloa,10.5
2014,,,Mutiloa,PT,Mutiloa,9.2
2016,,,Mutiloa,PT,Mutiloa,10.7
2018,,,Mutiloa,PT,Mutiloa,6.4
2020,,,Mutiloa,PT,Mutiloa,7.3
2020,,,Mutriku,PT,Mutriku,2.4
2018,,,Mutriku,PT,Mutriku,2.2
2014,,,Mutriku,PT,Mutriku,1.9
2017,,,Mutriku,PT,Mutriku,2.2
2015,,,Mutriku,PT,Mutriku,1.9
2016,,,Mutriku,PT,Mutriku,2.1
2019,,,Mutriku,PT,Mutriku,2.3
2021,,,Mutriku,PT,Mutriku,2.4
2014,,,ES48067,PT,ES48067,6.4
2015,,,ES48067,PT,ES48067,7.3
2018,,,ES48067,PT,ES48067,6.7
2016,,,ES48067,PT,ES48067,7.6
2021,,,ES48067,PT,ES48067,8.5
2020,,,ES48067,PT,ES48067,7.7
2017,,,ES48067,PT,ES48067,7.3
2019,,,ES48067,PT,ES48067,7.8
2020,,,ES48909,PT,ES48909,13.0
2018,,,ES48909,PT,ES48909,11.2
2016,,,ES48909,PT,ES48909,12.0
2021,,,ES48909,PT,ES48909,17.0
2014,,,ES48909,PT,ES48909,9.7
2017,,,ES48909,PT,ES48909,11.7
2019,,,ES48909,PT,ES48909,12.3
2015,,,ES48909,PT,ES48909,10.7
2015,,,Navaridas,PT,Navaridas,32.6
2016,,,Navaridas,PT,Navaridas,36.2
2018,,,Navaridas,PT,Navaridas,38.9
2021,,,Navaridas,PT,Navaridas,36.2
2020,,,Navaridas,PT,Navaridas,33.8
2014,,,Navaridas,PT,Navaridas,25.1
2019,,,Navaridas,PT,Navaridas,35.4
2017,,,Navaridas,PT,Navaridas,34.4
2017,,,Oiartzun,PT,Oiartzun,0.3
2021,,,Oiartzun,PT,Oiartzun,0.3
2014,,,Oiartzun,PT,Oiartzun,0.4
2015,,,Oiartzun,PT,Oiartzun,0.4
2016,,,Oiartzun,PT,Oiartzun,0.3
2018,,,Oiartzun,PT,Oiartzun,0.2
2019,,,Oiartzun,PT,Oiartzun,0.3
2020,,,Oiartzun,PT,Oiartzun,0.2
2019,,,Okondo,PT,Okondo,3.7
2014,,,Okondo,PT,Okondo,5.2
2016,,,Okondo,PT,Okondo,5.0
2018,,,Okondo,PT,Okondo,4.7
2021,,,Okondo,PT,Okondo,7.3
2020,,,Okondo,PT,Okondo,4.0
2017,,,Okondo,PT,Okondo,5.1
2015,,,Okondo,PT,Okondo,4.3
2019,,,Olaberria,PT,Olaberria,0.2
2017,,,Olaberria,PT,Olaberria,0.3
2015,,,Olaberria,PT,Olaberria,0.2
2021,,,Olaberria,PT,Olaberria,0.2
2014,,,Olaberria,PT,Olaberria,0.2
2016,,,Olaberria,PT,Olaberria,0.2
2018,,,Olaberria,PT,Olaberria,0.2
2020,,,Olaberria,PT,Olaberria,0.2
2015,,,ES48073,PT,ES48073,15.8
2014,,,ES48073,PT,ES48073,12.3
2017,,,ES48073,PT,ES48073,15.5
2020,,,ES48073,PT,ES48073,11.2
2021,,,ES48073,PT,ES48073,9.0
2018,,,ES48073,PT,ES48073,13.2
2019,,,ES48073,PT,ES48073,15.4
2016,,,ES48073,PT,ES48073,16.0
2017,,,Oñati,PT,Oñati,0.8
2019,,,Oñati,PT,Oñati,0.6
2015,,,Oñati,PT,Oñati,0.6
2021,,,Oñati,PT,Oñati,0.7
2014,,,Oñati,PT,Oñati,0.7
2016,,,Oñati,PT,Oñati,0.7
2018,,,Oñati,PT,Oñati,0.5
2020,,,Oñati,PT,Oñati,0.6
2020,,,Ordizia,PT,Ordizia,0.1
2016,,,Ordizia,PT,Ordizia,0.1
2021,,,Ordizia,PT,Ordizia,0.1
2015,,,Ordizia,PT,Ordizia,0.1
2014,,,Ordizia,PT,Ordizia,0.1
2019,,,Ordizia,PT,Ordizia,0.1
2018,,,Ordizia,PT,Ordizia,0.1
2017,,,Ordizia,PT,Ordizia,0.1
2017,,,ES20905,PT,ES20905,16.2
2021,,,ES20905,PT,ES20905,13.6
2016,,,ES20905,PT,ES20905,16.7
2015,,,ES20905,PT,ES20905,15.1
2014,,,ES20905,PT,ES20905,17.7
2019,,,ES20905,PT,ES20905,13.6
2018,,,ES20905,PT,ES20905,12.8
2020,,,ES20905,PT,ES20905,14.6
2021,,,Orexa,PT,Orexa,11.1
2015,,,Orexa,PT,Orexa,10.2
2019,,,Orexa,PT,Orexa,9.4
2017,,,Orexa,PT,Orexa,14.8
2014,,,Orexa,PT,Orexa,7.3
2016,,,Orexa,PT,Orexa,12.6
2018,,,Orexa,PT,Orexa,12.8
2020,,,Orexa,PT,Orexa,9.8
2021,,,Orio,PT,Orio,4.3
2014,,,Orio,PT,Orio,4.3
2015,,,Orio,PT,Orio,4.6
2017,,,Orio,PT,Orio,6.9
2019,,,Orio,PT,Orio,5.7
2016,,,Orio,PT,Orio,5.2
2018,,,Orio,PT,Orio,6.9
2020,,,Orio,PT,Orio,3.3
2017,,,Ormaiztegi,PT,Ormaiztegi,0.3
2021,,,Ormaiztegi,PT,Ormaiztegi,0.6
2015,,,Ormaiztegi,PT,Ormaiztegi,0.3
2019,,,Ormaiztegi,PT,Ormaiztegi,0.3
2018,,,Ormaiztegi,PT,Ormaiztegi,0.2
2014,,,Ormaiztegi,PT,Ormaiztegi,0.3
2020,,,Ormaiztegi,PT,Ormaiztegi,0.4
2016,,,Ormaiztegi,PT,Ormaiztegi,0.3
2014,,,ES48075,PT,ES48075,2.2
2019,,,ES48075,PT,ES48075,1.6
2018,,,ES48075,PT,ES48075,1.5
2016,,,ES48075,PT,ES48075,2.2
2021,,,ES48075,PT,ES48075,3.1
2020,,,ES48075,PT,ES48075,2.1
2017,,,ES48075,PT,ES48075,2.0
2015,,,ES48075,PT,ES48075,2.3
2019,,,ES48083,PT,ES48083,0.1
2014,,,ES48083,PT,ES48083,0.1
2018,,,ES48083,PT,ES48083,0.1
2017,,,ES48083,PT,ES48083,0.1
2021,,,ES48083,PT,ES48083,0.1
2020,,,ES48083,PT,ES48083,0.1
2015,,,ES48083,PT,ES48083,0.1
2016,,,ES48083,PT,ES48083,0.1
2019,,,ES48072,PT,ES48072,0.7
2015,,,ES48072,PT,ES48072,0.9
2017,,,ES48072,PT,ES48072,0.8
2021,,,ES48072,PT,ES48072,0.9
2020,,,ES48072,PT,ES48072,0.8
2018,,,ES48072,PT,ES48072,0.7
2014,,,ES48072,PT,ES48072,0.9
2016,,,ES48072,PT,ES48072,0.8
2015,,,Oyón-Oion,PT,Oyón-Oion,4.4
2017,,,Oyón-Oion,PT,Oyón-Oion,6.3
2019,,,Oyón-Oion,PT,Oyón-Oion,7.7
2014,,,Oyón-Oion,PT,Oyón-Oion,3.2
2016,,,Oyón-Oion,PT,Oyón-Oion,5.3
2018,,,Oyón-Oion,PT,Oyón-Oion,8.1
2021,,,Oyón-Oion,PT,Oyón-Oion,7.0
2020,,,Oyón-Oion,PT,Oyón-Oion,6.0
2018,,,Pasaia,PT,Pasaia,2.3
2019,,,Pasaia,PT,Pasaia,3.5
2020,,,Pasaia,PT,Pasaia,3.1
2021,,,Pasaia,PT,Pasaia,2.4
2017,,,Pasaia,PT,Pasaia,1.9
2014,,,Pasaia,PT,Pasaia,2.1
2015,,,Pasaia,PT,Pasaia,2.2
2016,,,Pasaia,PT,Pasaia,2.2
2016,,,Peñacerrada-Urizaharra,PT,Peñacerrada-Urizaharra,28.3
2019,,,Peñacerrada-Urizaharra,PT,Peñacerrada-Urizaharra,29.8
2017,,,Peñacerrada-Urizaharra,PT,Peñacerrada-Urizaharra,27.2
2014,,,Peñacerrada-Urizaharra,PT,Peñacerrada-Urizaharra,26.8
2021,,,Peñacerrada-Urizaharra,PT,Peñacerrada-Urizaharra,36.8
2018,,,Peñacerrada-Urizaharra,PT,Peñacerrada-Urizaharra,28.6
2020,,,Peñacerrada-Urizaharra,PT,Peñacerrada-Urizaharra,30.7
2015,,,Peñacerrada-Urizaharra,PT,Peñacerrada-Urizaharra,25.9
2015,,,ES48077,PT,ES48077,2.3
2019,,,ES48077,PT,ES48077,1.1
2018,,,ES48077,PT,ES48077,1.3
2017,,,ES48077,PT,ES48077,1.3
2016,,,ES48077,PT,ES48077,1.8
2021,,,ES48077,PT,ES48077,1.4
2020,,,ES48077,PT,ES48077,1.4
2014,,,ES48077,PT,ES48077,2.2
2014,,,ES48078,PT,ES48078,0.0
2015,,,ES48078,PT,ES48078,0.0
2018,,,ES48078,PT,ES48078,0.0
2017,,,ES48078,PT,ES48078,0.0
2016,,,ES48078,PT,ES48078,0.0
2021,,,ES48078,PT,ES48078,0.0
2020,,,ES48078,PT,ES48078,0.0
2019,,,ES48078,PT,ES48078,0.0
2019,,,Ribera Baja / Erriberabeitia,PT,Ribera Baja / Erriberabeitia,1.5
2014,,,Ribera Baja / Erriberabeitia,PT,Ribera Baja / Erriberabeitia,1.2
2016,,,Ribera Baja / Erriberabeitia,PT,Ribera Baja / Erriberabeitia,1.4
2021,,,Ribera Baja / Erriberabeitia,PT,Ribera Baja / Erriberabeitia,1.5
2018,,,Ribera Baja / Erriberabeitia,PT,Ribera Baja / Erriberabeitia,1.7
2020,,,Ribera Baja / Erriberabeitia,PT,Ribera Baja / Erriberabeitia,1.3
2015,,,Ribera Baja / Erriberabeitia,PT,Ribera Baja / Erriberabeitia,1.2
2017,,,Ribera Baja / Erriberabeitia,PT,Ribera Baja / Erriberabeitia,1.5
2015,,,Samaniego,PT,Samaniego,17.6
2019,,,Samaniego,PT,Samaniego,17.6
2016,,,Samaniego,PT,Samaniego,20.7
2017,,,Samaniego,PT,Samaniego,19.0
2014,,,Samaniego,PT,Samaniego,12.6
2018,,,Samaniego,PT,Samaniego,21.0
2020,,,Samaniego,PT,Samaniego,12.8
2021,,,Samaniego,PT,Samaniego,13.7
2014,,,San Millán / Donemiliaga,PT,San Millán / Donemiliaga,20.1
2021,,,San Millán / Donemiliaga,PT,San Millán / Donemiliaga,18.8
2017,,,San Millán / Donemiliaga,PT,San Millán / Donemiliaga,20.6
2018,,,San Millán / Donemiliaga,PT,San Millán / Donemiliaga,21.6
2016,,,San Millán / Donemiliaga,PT,San Millán / Donemiliaga,21.4
2019,,,San Millán / Donemiliaga,PT,San Millán / Donemiliaga,18.3
2015,,,San Millán / Donemiliaga,PT,San Millán / Donemiliaga,20.8
2020,,,San Millán / Donemiliaga,PT,San Millán / Donemiliaga,17.9
2014,,,ES48082,PT,ES48082,0.2
2015,,,ES48082,PT,ES48082,0.1
2018,,,ES48082,PT,ES48082,0.2
2017,,,ES48082,PT,ES48082,0.1
2016,,,ES48082,PT,ES48082,0.2
2021,,,ES48082,PT,ES48082,0.2
2020,,,ES48082,PT,ES48082,0.3
2019,,,ES48082,PT,ES48082,0.2
2016,,,Segura,PT,Segura,2.1
2015,,,Segura,PT,Segura,2.5
2017,,,Segura,PT,Segura,2.6
2018,,,Segura,PT,Segura,2.1
2019,,,Segura,PT,Segura,2.6
2020,,,Segura,PT,Segura,2.5
2014,,,Segura,PT,Segura,2.4
2021,,,Segura,PT,Segura,3.1
2019,,,ES48084,PT,ES48084,0.0
2015,,,ES48084,PT,ES48084,0.0
2018,,,ES48084,PT,ES48084,0.0
2017,,,ES48084,PT,ES48084,0.0
2016,,,ES48084,PT,ES48084,0.0
2021,,,ES48084,PT,ES48084,0.0
2020,,,ES48084,PT,ES48084,0.0
2014,,,ES48084,PT,ES48084,0.0
2018,,,ES48904,PT,ES48904,0.1
2021,,,ES48904,PT,ES48904,0.1
2016,,,ES48904,PT,ES48904,0.1
2019,,,ES48904,PT,ES48904,0.1
2015,,,ES48904,PT,ES48904,0.1
2014,,,ES48904,PT,ES48904,0.1
2020,,,ES48904,PT,ES48904,0.1
2017,,,ES48904,PT,ES48904,0.1
2015,,,ES48085,PT,ES48085,0.7
2019,,,ES48085,PT,ES48085,0.3
2018,,,ES48085,PT,ES48085,0.3
